timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
58.480000000,1,1463,2.033811,1.671738,1.852427,1.000000,111,145,0.433594,0.000000,0.220728,0.000340,0.000000,0.000000,0.393088,0.626603,12.608653,316.667021,408,66058.46478895,58306.75986224,5,0,7.39789009,57755.18585648,174.34544525,377.22856051,414,0.91118010,0.00000304,0.00000304,0.00000402,0.062790,1.569719,1,1,14.110892,0.004095,0.001399,0.000859,0.004412,0.000501,0.002885,0.000535,0.002976,0.010922,0.004216,0.002940,0.012071,0.001246,0.000518,0.001372,0.001925,0.000053,0.000059,0.000053,0.000096
58.560000000,1,1465,2.062748,1.765238,2.009699,1.000000,210,46,0.820312,59.016071,0.220735,0.000345,0.000000,0.000000,0.557759,0.597586,43.357748,25525.444163,496,65729.38339673,58415.87428952,4,1,17.00997353,57747.63895990,201.21245526,467.02287436,490,0.95310791,0.00000304,0.00000304,0.00000402,0.062783,1.569577,1,1,16.861527,0.003942,0.001332,0.000874,0.004252,0.000501,0.002888,0.000524,0.002977,0.010457,0.004150,0.002964,0.011634,0.001246,0.000518,0.001372,0.001925,0.000053,0.000059,0.000053,0.000096
58.640000000,1,1467,1.688229,1.515959,2.174134,2.000000,241,15,0.941406,54.124356,0.220709,0.000343,0.000000,0.000000,0.468901,0.458082,52.354713,27781.171655,509,65666.33446437,58352.11664927,5,0,19.03080940,57822.98335692,159.83684029,369.29645207,542,0.68135877,0.00000304,0.00000304,0.00000402,0.062777,1.569481,1,1,16.710234,0.003804,0.001362,0.000878,0.004134,0.000505,0.002890,0.000529,0.002981,0.010053,0.004308,0.002940,0.011325,0.001246,0.000518,0.001373,0.001925,0.000053,0.000059,0.000053,0.000096
58.720000000,1,1470,1.612121,1.448057,2.458289,2.000000,251,5,0.980469,40.021057,0.220689,0.000323,0.000000,0.000000,0.284882,0.283332,101.074522,693095.333690,500,66008.18650237,58350.91151452,5,0,26.72410011,57524.04299756,219.07477569,607.79374127,941,0.64590196,0.00000304,0.00000304,0.00000402,0.062785,1.569644,1,1,17.976289,0.003600,0.001385,0.000844,0.003949,0.000479,0.002892,0.000538,0.002980,0.009461,0.004452,0.002807,0.010826,0.001246,0.000518,0.001373,0.001925,0.000053,0.000059,0.000053,0.000096
58.800000000,1,1471,1.548175,1.411659,2.735426,2.000000,239,17,0.933594,25.244305,0.220683,0.000311,0.000000,0.000000,0.302121,0.296119,39.540340,9095.277981,475,65843.76727130,58436.74883416,5,0,26.81422234,57460.19572398,246.73084934,729.82226084,1205,0.60566163,0.00000304,0.00000304,0.00000402,0.062788,1.569671,1,1,16.391456,0.003322,0.001424,0.000796,0.003701,0.000470,0.002899,0.000519,0.002982,0.008751,0.004578,0.002699,0.010238,0.001246,0.000517,0.001373,0.001925,0.000053,0.000059,0.000053,0.000096
58.880000000,1,1473,1.526297,1.370311,3.089588,2.000000,253,3,0.988281,30.304429,0.220644,0.000301,0.000000,0.000000,0.107123,0.102040,37.649727,4824.175869,454,66154.02801853,58612.41848312,5,0,28.30791473,57462.84317054,299.67924163,849.89607095,1451,0.58573127,0.00000304,0.00000304,0.00000402,0.062775,1.569419,1,1,15.967784,0.003015,0.001429,0.000734,0.003416,0.000463,0.002901,0.000509,0.002981,0.007982,0.004599,0.002577,0.009566,0.001246,0.000517,0.001373,0.001924,0.000053,0.000059,0.000053,0.000096
58.960000000,0,1475,1.402506,1.205984,3.665248,2.000000,253,3,0.988281,11.149989,0.220628,0.000307,0.000000,0.000000,0.145042,0.142625,32.241379,2211.641085,393,65987.65738827,58687.08363157,5,0,28.01513672,57549.93533969,288.88358094,848.26471095,1658,0.51161925,0.00000304,0.00000304,0.00000402,0.062780,1.569526,1,0,2.054008,0.000046,0.000046,0.000046,0.000080,0.000068,0.000065,0.000094,0.000133,0.001000,0.001000,0.000999,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
59.040000000,1,1478,1.403020,1.264728,3.626761,2.000000,249,7,0.972656,21.036734,0.220639,0.000311,0.000000,0.000000,0.347912,0.342277,29.161256,1729.515139,393,66076.26912508,58695.66254146,5,0,32.70411491,57542.59050716,306.22968419,846.84235011,1641,0.51605262,0.00000335,0.00000304,0.00000402,0.062791,1.569788,1,1,16.020999,0.002715,0.001418,0.000730,0.003149,0.000451,0.002902,0.000477,0.002975,0.006329,0.003994,0.002434,0.007869,0.001246,0.000516,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.120000000,1,1479,1.319930,1.155358,4.404255,3.000000,252,4,0.984375,25.515100,0.220619,0.000326,0.000000,0.000000,0.390318,0.391988,28.521876,1598.870743,396,66316.58737344,58795.35437501,4,1,27.86111832,57556.09227643,370.57830430,868.68379428,1846,0.47057627,0.00000335,0.00000304,0.00000402,0.062778,1.569487,1,1,15.473713,0.002293,0.001206,0.000643,0.002669,0.000444,0.002899,0.000459,0.002969,0.005565,0.003496,0.002328,0.006972,0.001246,0.000515,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.200000000,1,1481,1.292132,1.137142,5.079395,3.000000,243,13,0.949219,30.491202,0.220611,0.000353,0.000000,0.000000,0.587130,0.573382,27.652521,1672.362950,387,66642.35256258,59101.23620382,5,0,29.96802330,57709.15613198,476.11667717,915.96339467,2011,0.45547658,0.00000335,0.00000304,0.00000402,0.062779,1.569530,1,1,14.753824,0.001908,0.001039,0.000569,0.002246,0.000436,0.002899,0.000441,0.002964,0.004888,0.003172,0.002257,0.006249,0.001246,0.000515,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.280000000,1,1484,1.202923,1.031277,6.407407,8.000000,229,27,0.894531,46.804428,0.220585,0.000376,0.000000,0.000000,0.738869,0.739056,31.841947,1888.921805,293,69036.46090306,59303.70129252,5,0,30.89118004,57871.83019802,568.47531481,863.39577969,2144,0.40270326,0.00000335,0.00000304,0.00000402,0.062788,1.569673,1,1,14.595363,0.001660,0.000911,0.000531,0.001967,0.000429,0.002897,0.000439,0.002961,0.004496,0.002997,0.002230,0.005846,0.001246,0.000515,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.360000000,1,1486,1.074708,0.882237,6.373239,8.000000,198,58,0.773438,63.789541,0.220533,0.000402,0.000000,0.000000,0.764679,0.877147,29.549864,1514.309193,303,66889.28228979,59350.45433778,4,1,26.99708939,57882.60421289,707.95123495,759.89888994,2230,0.34076183,0.00000335,0.00000304,0.00000402,0.062778,1.569478,1,1,14.456101,0.001400,0.000801,0.000500,0.001688,0.000420,0.002897,0.000430,0.002959,0.004106,0.002936,0.002210,0.005511,0.001246,0.000514,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.440000000,1,1488,0.986189,0.788561,5.333988,4.000000,127,129,0.496094,0.000000,0.220472,0.000416,0.000000,0.000000,0.660407,0.976734,27.303140,1390.697851,309,66454.21202279,59024.11590076,4,1,21.81696892,57540.49692146,852.70926971,630.90970959,2134,0.29564654,0.00000335,0.00000304,0.00000402,0.062789,1.569714,1,1,13.393146,0.001272,0.000755,0.000499,0.001561,0.000414,0.002898,0.000422,0.002958,0.003970,0.003005,0.002260,0.005468,0.001246,0.000514,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
59.520000000,1,1490,0.942600,0.745056,4.216383,2.000000,107,149,0.417969,0.000000,0.220402,0.000431,0.000000,0.000000,0.610955,0.000000,23.574354,840.211889,327,66695.79972423,59214.65235164,4,1,19.95015144,57727.95949971,936.82493070,549.86792123,2000,0.27493396,0.00000335,0.00000304,0.00000402,0.062783,1.569597,1,1,13.319804,0.001209,0.000766,0.000506,0.001518,0.000409,0.002897,0.000430,0.002958,0.004062,0.003060,0.002280,0.005574,0.001246,0.000514,0.001373,0.001924,0.000053,0.000059,0.000053,0.000095
