timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
90.080000000,0,2253,0.955726,0.726407,6.846154,8.000000,248,8,0.968750,11.055052,0.256093,0.000218,0.000000,0.000000,0.064957,0.058042,59.629224,161996.415031,339,55218.83895790,49578.17869908,5,0,32.74703026,48420.52799688,506.83831556,650.81238663,2205,0.29515301,0.00000730,0.00000304,0.00000402,0.062790,1.569744,1,0,2.267011,0.000046,0.000046,0.000046,0.000080,0.000068,0.000066,0.000095,0.000134,0.001000,0.001000,0.001000,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.160000000,0,2255,1.003599,0.779520,6.823980,7.000000,253,3,0.988281,7.374360,0.256146,0.000230,0.000000,0.000000,0.331161,0.330317,145.188355,2967858.932947,344,55427.13511967,49693.68487598,4,1,37.93001175,48424.04542798,567.89743314,701.74201486,2202,0.31868393,0.00000762,0.00000304,0.00000402,0.062788,1.569664,1,0,2.826772,0.000046,0.000046,0.000046,0.000080,0.000070,0.000068,0.000095,0.000136,0.001000,0.001000,0.001000,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.240000000,0,2260,1.107441,0.902552,6.621287,7.000000,242,14,0.945312,9.749981,0.256071,0.000210,0.000000,0.000000,0.095040,0.086660,35.252759,3981.913509,344,55505.90229067,49823.44281348,4,0,51.03302002,48431.58499743,577.51747297,814.34034308,2188,0.37218480,0.00000796,0.00000305,0.00000402,0.062783,1.569575,1,0,3.967541,0.000046,0.000046,0.000046,0.000080,0.000070,0.000068,0.000095,0.000137,0.001001,0.001001,0.001000,0.001734,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.320000000,1,2262,1.053092,0.833860,6.532020,7.000000,245,11,0.957031,25.484088,0.256106,0.000218,0.000000,0.000000,0.258334,0.259395,34.365498,3460.912903,347,55438.46322885,49695.06748162,4,1,34.95097160,48428.05138224,529.90376457,737.11233481,2158,0.34157198,0.00000833,0.00000304,0.00000402,0.062781,1.569564,1,1,18.543022,0.009698,0.008195,0.001466,0.012781,0.000233,0.002591,0.000291,0.002618,0.008792,0.007822,0.002960,0.012135,0.001114,0.000460,0.001261,0.001744,0.000046,0.000047,0.000046,0.000080
90.400000000,0,2263,1.021155,0.819261,6.806122,7.000000,253,3,0.988281,8.753129,0.256063,0.000212,0.000000,0.000000,0.160587,0.156775,33.804606,3105.045143,346,55728.22356830,49931.23188492,4,1,22.17888832,48559.24192881,679.81190789,692.17804823,2194,0.31548680,0.00000833,0.00000304,0.00000402,0.062784,1.569599,1,0,2.000746,0.000046,0.000046,0.000046,0.000080,0.000068,0.000066,0.000094,0.000134,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.480000000,1,2265,1.105325,0.926169,6.756345,7.000000,249,7,0.972656,22.814869,0.255987,0.000197,0.000000,0.000000,0.340784,0.346646,33.353057,2637.345094,345,55904.17936553,50007.75129042,5,0,23.84185791,48528.37661119,684.90105960,794.47361964,2185,0.36360349,0.00000864,0.00000304,0.00000402,0.062795,1.569760,1,1,13.410103,0.008906,0.007553,0.001191,0.011738,0.000227,0.002587,0.000279,0.002612,0.008568,0.007637,0.002807,0.011816,0.001113,0.000460,0.001260,0.001743,0.000046,0.000047,0.000046,0.000080
90.560000000,0,2266,1.095807,0.866223,6.997382,9.000000,247,9,0.964844,18.352436,0.255866,0.000205,0.000000,0.000000,0.059125,0.050788,36.776120,4732.035555,334,56662.66959203,50132.78466776,4,1,23.56696129,48761.65528186,561.67478066,809.45460524,2231,0.36282143,0.00000864,0.00000304,0.00000402,0.062780,1.569513,1,0,2.047625,0.000046,0.000046,0.000046,0.000080,0.000068,0.000066,0.000094,0.000134,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.640000000,0,2267,1.014637,0.748441,6.976378,8.000000,251,5,0.980469,20.210097,0.255839,0.000211,0.000000,0.000000,0.198117,0.198862,36.882185,5016.910808,340,55715.40492177,49859.43460443,4,1,23.29778671,48696.04295764,453.07240315,710.31924364,2213,0.32097571,0.00000896,0.00000304,0.00000402,0.062781,1.569558,1,0,2.034377,0.000046,0.000046,0.000046,0.000080,0.000068,0.000066,0.000095,0.000134,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.720000000,0,2269,0.982607,0.702857,6.947644,8.000000,253,3,0.988281,13.122462,0.255795,0.000219,0.000000,0.000000,0.135925,0.132354,37.285649,6009.587322,344,55564.76254755,49825.56790609,4,1,22.48597145,48701.96204252,439.56003770,684.04582588,2202,0.31064751,0.00000928,0.00000304,0.00000402,0.062783,1.569559,1,0,2.057576,0.000046,0.000046,0.000046,0.000080,0.000069,0.000067,0.000095,0.000135,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
90.800000000,0,2272,1.107051,0.850009,6.772959,8.000000,245,11,0.957031,14.540242,0.255725,0.000209,0.000000,0.000000,0.370333,0.378699,36.477896,5251.317547,345,55877.20063173,50019.04080276,5,0,43.15018654,48707.23365398,494.48523222,817.32191656,2194,0.37252594,0.00000962,0.00000304,0.00000402,0.062795,1.569826,1,0,2.629946,0.000046,0.000046,0.000046,0.000080,0.000071,0.000069,0.000095,0.000137,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
