timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
19.280000000,0,483,2.383289,0.840172,2.741758,2.000000,209,47,0.816406,12.308855,0.204276,0.000810,0.000000,0.000000,0.099127,0.077568,104.086666,3953649.755202,492,14945.13060552,10916.43296352,5,0,21.68512344,9064.14056892,308.24363837,1544.04875623,1269,1.21674449,0.00000399,0.00000304,0.00000402,0.062777,1.569441,1,0,1.753904,0.000046,0.000046,0.000046,0.000080,0.000079,0.000075,0.000094,0.000144,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
19.360000000,0,485,1.021573,0.831265,2.639572,1.000000,204,52,0.796875,15.506449,0.201715,0.000832,0.000000,0.000000,0.121058,0.090353,101.303535,3829372.593389,508,13837.89776233,9723.90613288,5,0,29.40511703,9053.03039528,297.41784678,373.45789082,1206,0.30966658,0.00000430,0.00000304,0.00000402,0.062792,1.569797,1,0,1.821455,0.000046,0.000046,0.000046,0.000080,0.000081,0.000077,0.000095,0.000146,0.001001,0.001001,0.001000,0.001733,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
19.440000000,1,488,1.030174,0.839863,2.540513,1.000000,190,66,0.742188,23.448111,0.202438,0.000835,0.000000,0.000000,0.301089,0.356299,98.941154,3719772.191891,523,12937.10971539,9740.40809371,5,0,32.29093552,9054.07808007,317.62302732,368.70698632,1172,0.31459640,0.00000462,0.00000304,0.00000402,0.062788,1.569698,1,1,17.411082,0.008925,0.003750,0.020393,0.022574,0.000372,0.002013,0.000388,0.002084,0.010289,0.004389,0.003074,0.011601,0.002290,0.000842,0.003172,0.004002,0.000084,0.000089,0.000085,0.000149
19.520000000,0,489,1.423267,0.972440,2.679446,1.000000,216,40,0.843750,15.024619,0.208019,0.000795,0.000000,0.000000,0.179685,0.193429,97.859203,3719888.686067,523,13472.19717288,10122.90594109,5,0,23.84901047,9080.11254733,335.00628598,707.78710779,1278,0.55382403,0.00000462,0.00000304,0.00000402,0.062777,1.569468,1,0,1.749936,0.000046,0.000046,0.000046,0.000080,0.000078,0.000074,0.000094,0.000143,0.001000,0.000999,0.000998,0.001730,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
19.600000000,0,491,1.090255,0.981951,2.644515,1.000000,217,39,0.847656,19.114995,0.215008,0.000750,0.000000,0.000000,0.361728,0.402318,95.353544,3609678.408911,539,12588.69085185,9864.88354066,5,0,27.59599686,9093.04630298,353.20922892,418.62800876,1258,0.33277266,0.00000493,0.00000304,0.00000402,0.062782,1.569550,1,0,1.756657,0.000046,0.000046,0.000046,0.000080,0.000079,0.000074,0.000094,0.000143,0.001001,0.000999,0.000998,0.001731,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
19.680000000,1,494,1.125751,1.010252,2.611863,2.000000,217,39,0.847656,41.105733,0.219919,0.000704,0.000000,0.000000,0.513377,0.569437,92.563253,3480744.161569,559,12409.35864074,9905.27073464,5,0,30.14302254,9105.50679157,371.13461786,428.62932522,1220,0.35133551,0.00000526,0.00000304,0.00000402,0.062788,1.569676,1,1,17.420937,0.008071,0.003483,0.020400,0.022213,0.000300,0.001972,0.000321,0.002020,0.006909,0.002825,0.002706,0.007940,0.002096,0.000834,0.002406,0.003298,0.000084,0.000088,0.000085,0.000148
19.760000000,1,496,1.139476,0.876713,2.743837,2.000000,196,60,0.765625,45.805285,0.232223,0.000742,0.000000,0.000000,0.698163,0.822961,13.484423,233.067886,562,13949.35409503,10611.72515745,5,0,23.13685417,9208.48101113,341.52666341,1061.71748292,1291,0.82239929,0.00000526,0.00000304,0.00000402,0.062775,1.569390,1,1,15.463966,0.007523,0.003357,0.020364,0.021968,0.000285,0.001953,0.000312,0.001998,0.005552,0.002403,0.001932,0.006351,0.002012,0.000824,0.002220,0.003107,0.000083,0.000088,0.000084,0.000148
19.840000000,1,497,1.062526,0.877363,2.787188,2.000000,178,78,0.695312,62.580113,0.229430,0.000581,0.000000,0.000000,0.793882,0.944174,14.245146,232.285915,551,15854.27290371,10095.57110689,5,0,22.60398865,9173.24665838,340.96423185,581.36021666,1382,0.42066586,0.00000526,0.00000304,0.00000402,0.062796,1.569853,1,1,14.771153,0.007333,0.003287,0.020386,0.021913,0.000275,0.001947,0.000302,0.001989,0.005052,0.002479,0.002446,0.006135,0.001991,0.000827,0.002147,0.003043,0.000083,0.000088,0.000084,0.000147
19.920000000,1,499,1.084154,0.911468,2.827699,2.000000,188,68,0.734375,83.372672,0.231382,0.000609,0.000000,0.000000,0.552227,0.619367,15.062997,254.584716,565,12698.77857078,10122.90083040,5,0,23.80585670,9298.63417153,334.20596038,490.06069848,1369,0.35796983,0.00000526,0.00000304,0.00000402,0.062794,1.569786,1,1,14.915373,0.007234,0.003257,0.020389,0.021879,0.000271,0.001944,0.000299,0.001985,0.004871,0.002646,0.002498,0.006080,0.001971,0.000825,0.002116,0.003008,0.000083,0.000087,0.000084,0.000147
20.000000000,1,501,0.990655,0.763912,2.866304,2.000000,199,57,0.777344,64.559675,0.233256,0.000616,0.000000,0.000000,0.466453,0.519552,15.633706,314.946181,584,12772.62266176,10179.71116837,5,0,19.33193207,9335.47810964,387.79586246,456.43719627,1374,0.33219592,0.00000526,0.00000304,0.00000402,0.062793,1.569782,1,1,12.764615,0.007129,0.003241,0.020390,0.021842,0.000269,0.001940,0.000298,0.001981,0.004588,0.002770,0.002402,0.005873,0.001943,0.000823,0.002080,0.002963,0.000083,0.000087,0.000084,0.000146
