4.08000 -0.06957 -0.55320 0.01015 0.69125 -0.72261 0.00196 0.00138
4.16000 -0.08261 -0.64789 0.01117 0.69558 -0.71844 0.00282 0.00173
4.24000 -0.09075 -0.72545 0.01950 0.69617 -0.71787 0.00140 0.00210
4.32000 -0.09976 -0.79340 0.02526 0.69343 -0.72052 0.00082 -0.00165
4.40000 -0.10281 -0.86968 0.02748 0.68879 -0.72496 0.00132 -0.00014
4.48000 -0.10366 -0.95250 0.02808 0.68535 -0.72816 0.00560 0.00592
4.56000 -0.10839 -1.03558 0.02968 0.68914 -0.72463 0.00029 0.00184
4.64000 -0.11460 -1.10904 0.04275 0.68759 -0.72610 -0.00112 -0.00005
4.72000 -0.11850 -1.18199 0.04762 0.68546 -0.72811 -0.00114 0.00087
4.80000 -0.11992 -1.26802 0.04451 0.68384 -0.72963 0.00184 0.00219
4.88000 -0.12202 -1.36422 0.02878 0.69062 -0.72322 0.00050 -0.00097
4.96000 -0.11893 -1.45189 0.02544 0.69716 -0.71691 0.00030 -0.00059
5.04000 -0.11079 -1.52940 0.02898 0.69967 -0.71446 0.00180 0.00094
5.12000 -0.10367 -1.60614 0.03528 0.69896 -0.71516 0.00110 -0.00242
5.20000 -0.08487 -1.69085 0.03810 0.69689 -0.71717 0.00325 0.00287
5.28000 -0.07007 -1.78417 0.03424 0.70155 -0.71258 0.00340 0.00601
5.36000 -0.06490 -1.86240 0.04326 0.70250 -0.71166 0.00313 0.00431
5.44000 -0.05970 -1.92675 0.06194 0.69862 -0.71545 0.00399 0.00600
5.52000 -0.05955 -1.98483 0.07407 0.69467 -0.71931 0.00175 0.00507
5.60000 -0.06312 -2.07200 0.08001 0.69107 -0.72278 -0.00042 0.00035
5.68000 -0.06767 -2.15919 0.07935 0.69516 -0.71884 0.00358 0.00181
5.76000 -0.06891 -2.23668 0.09001 0.69627 -0.71777 0.00277 0.00302
5.84000 -0.07394 -2.29425 0.10923 0.68834 -0.72528 -0.00965 -0.00799
5.92000 -0.07692 -2.36840 0.11545 0.68650 -0.72710 -0.00307 -0.00541
6.00000 -0.06967 -2.44360 0.12226 0.68431 -0.72911 0.00699 0.00778
6.08000 -0.07051 -2.52874 0.13051 0.68552 -0.72802 0.00337 0.00574
6.16000 -0.07497 -2.59323 0.14808 0.68314 -0.73029 0.00079 0.00180
6.24000 -0.07584 -2.65667 0.15833 0.68079 -0.73247 0.00084 0.00335
6.32000 -0.07607 -2.73548 0.15917 0.67876 -0.73431 0.00511 0.00648
6.40000 -0.07663 -2.82457 0.14488 0.68375 -0.72967 0.00669 0.00537
6.48000 -0.07189 -2.90035 0.14006 0.68858 -0.72503 0.00920 0.00980
6.56000 -0.06772 -2.97466 0.14514 0.68875 -0.72484 0.01019 0.01095
6.64000 -0.06215 -3.03655 0.14654 0.68629 -0.72715 0.01165 0.01099
6.72000 -0.05579 -3.12500 0.14717 0.68370 -0.72947 0.01427 0.01484
6.80000 -0.05293 -3.21244 0.14381 0.68773 -0.72566 0.01341 0.01636
6.88000 -0.05632 -3.28444 0.14696 0.69013 -0.72357 0.00801 0.01024
6.96000 -0.05638 -3.35032 0.15431 0.68867 -0.72487 0.01066 0.01359
7.04000 -0.05917 -3.42004 0.15600 0.68601 -0.72737 0.01129 0.01406
7.12000 -0.07020 -3.51177 0.15367 0.68531 -0.72819 0.00656 0.00630
7.20000 -0.07178 -3.59693 0.15102 0.69222 -0.72158 0.00888 0.00820
7.28000 -0.07148 -3.65864 0.15995 0.69152 -0.72227 0.00771 0.00757
7.36000 -0.07058 -3.72594 0.16393 0.69028 -0.72346 0.00866 0.00674
7.44000 -0.06724 -3.80623 0.16766 0.68594 -0.72756 0.00877 0.00848
7.52000 -0.06364 -3.89527 0.16738 0.68746 -0.72605 0.01017 0.01216
7.60000 -0.06604 -3.97242 0.17090 0.69075 -0.72305 0.00469 0.00655
7.68000 -0.06511 -4.04199 0.18242 0.68944 -0.72426 0.00727 0.00875
7.76000 -0.06581 -4.09886 0.18929 0.68641 -0.72711 0.00790 0.00961
7.84000 -0.07193 -4.18506 0.19305 0.68410 -0.72932 0.00743 0.00739
7.92000 -0.07484 -4.26984 0.19213 0.69037 -0.72323 0.01365 0.01154
8.00000 -0.07266 -4.32069 0.19743 0.69191 -0.72171 0.01329 0.01465
8.08000 -0.07656 -4.40210 0.20436 0.68883 -0.72485 0.00726 0.00736
8.16000 -0.07661 -4.47813 0.20609 0.68650 -0.72705 0.00827 0.00681
8.24000 -0.06981 -4.56104 0.20708 0.68806 -0.72536 0.01409 0.01520
8.32000 -0.06770 -4.62521 0.20873 0.68936 -0.72423 0.01082 0.01241
8.40000 -0.07076 -4.69153 0.22337 0.68694 -0.72661 0.00819 0.00906
8.48000 -0.07291 -4.75255 0.23103 0.68377 -0.72958 0.00836 0.01035
8.56000 -0.07550 -4.82814 0.23269 0.68075 -0.73241 0.00839 0.00923
8.64000 -0.08005 -4.90455 0.22885 0.68359 -0.72985 0.00341 0.00240
8.72000 -0.07561 -4.98162 0.23230 0.68767 -0.72593 0.00788 0.00816
8.80000 -0.07133 -5.04131 0.23769 0.68844 -0.72521 0.00796 0.00769
8.88000 -0.06720 -5.10456 0.23738 0.68819 -0.72546 0.00759 0.00598
8.96000 -0.05900 -5.18485 0.23663 0.68665 -0.72691 0.00746 0.00776
9.04000 -0.05332 -5.27816 0.23469 0.68964 -0.72395 0.01088 0.01361
9.12000 -0.05650 -5.33950 0.24005 0.69245 -0.72145 0.00174 0.00448
9.20000 -0.05532 -5.40043 0.24925 0.69024 -0.72353 0.00371 0.00748
9.28000 -0.05529 -5.47307 0.25414 0.68688 -0.72661 0.00816 0.01264
9.36000 -0.05934 -5.56067 0.25608 0.68511 -0.72832 0.00693 0.01076
9.44000 -0.05885 -5.62092 0.25750 0.69217 -0.72145 0.01168 0.01651
9.52000 -0.05577 -5.71303 0.26380 0.69093 -0.72265 0.00980 0.01710
9.60000 -0.05839 -5.77184 0.27178 0.68624 -0.72734 0.00111 0.00722
9.68000 -0.05316 -5.84573 0.27627 0.68270 -0.73065 0.00295 0.00792
9.76000 -0.04162 -5.93108 0.27692 0.68324 -0.72989 0.00978 0.01885
9.84000 -0.04277 -6.01771 0.28269 0.68632 -0.72720 0.00284 0.01224
9.92000 -0.04351 -6.07326 0.29370 0.68493 -0.72851 0.00393 0.01120
10.00000 -0.04248 -6.13331 0.30113 0.68139 -0.73177 0.00542 0.01367
10.08000 -0.04315 -6.21097 0.30235 0.67946 -0.73351 0.00820 0.01530
10.16000 -0.04354 -6.31278 0.29718 0.68733 -0.72612 0.01037 0.01445
10.24000 -0.03933 -6.36116 0.30465 0.68728 -0.72617 0.00864 0.01541
10.32000 -0.03915 -6.43014 0.30657 0.68639 -0.72705 0.00800 0.01389
10.40000 -0.03921 -6.50280 0.30423 0.68437 -0.72898 0.00739 0.01302
10.48000 -0.03832 -6.59469 0.30276 0.68258 -0.73068 0.00589 0.01292
10.56000 -0.04337 -6.68495 0.30126 0.68685 -0.72670 0.00416 0.01107
10.64000 -0.05165 -6.75000 0.31154 0.68666 -0.72690 0.00422 0.01043
10.72000 -0.06038 -6.81579 0.31846 0.68516 -0.72821 0.00680 0.01485
10.80000 -0.07926 -6.88211 0.32035 0.68272 -0.73053 0.00594 0.01331
10.88000 -0.10245 -6.94615 0.30982 0.68535 -0.72821 -0.00161 0.00229
10.96000 -0.11244 -7.02825 0.31869 0.68980 -0.72387 0.00717 0.01185
11.04000 -0.12989 -7.10276 0.32761 0.68448 -0.72901 -0.00583 0.00183
11.12000 -0.14279 -7.16243 0.32979 0.68445 -0.72899 0.00426 0.00918
11.20000 -0.15901 -7.24581 0.33231 0.68062 -0.73233 0.01288 0.01674
11.28000 -0.17918 -7.32666 0.33288 0.68228 -0.73103 0.00276 0.00846
11.36000 -0.19942 -7.40577 0.33618 0.68455 -0.72894 0.00071 0.00559
11.44000 -0.21989 -7.46913 0.34381 0.68298 -0.73043 -0.00231 0.00095
11.52000 -0.23586 -7.53854 0.34327 0.68027 -0.73295 0.00015 0.00405
11.60000 -0.25697 -7.62422 0.33763 0.67934 -0.73381 0.00321 0.00323
11.68000 -0.26107 -7.69228 0.33363 0.68728 -0.72624 0.00997 0.01102
11.76000 -0.26729 -7.75857 0.34181 0.68839 -0.72518 0.01065 0.01097
11.84000 -0.27795 -7.82584 0.34319 0.68621 -0.72736 0.00557 0.00602
11.92000 -0.32055 -7.93474 0.34732 0.68536 -0.72815 0.00446 0.00744
12.00000 -0.28337 -7.98167 0.33144 0.68866 -0.72493 0.00967 0.01148
12.08000 -0.29211 -8.05455 0.33744 0.69183 -0.72203 0.00315 0.00588
12.16000 -0.30237 -8.12359 0.34602 0.69154 -0.72231 0.00370 0.00575
12.24000 -0.31482 -8.20596 0.34906 0.69036 -0.72341 0.00561 0.00778
12.32000 -0.32942 -8.29424 0.34506 0.69170 -0.72214 0.00513 0.00645
12.40000 -0.34117 -8.36825 0.33860 0.69796 -0.71610 0.00501 0.00486
12.48000 -0.34982 -8.44189 0.33870 0.70149 -0.71264 0.00528 0.00613
12.56000 -0.35960 -8.52106 0.33715 0.70465 -0.70952 0.00538 0.00463
12.64000 -0.36569 -8.59941 0.32695 0.70610 -0.70806 0.00583 0.00617
12.72000 -0.36591 -8.66088 0.32524 0.70465 -0.70942 0.01007 0.00930
12.80000 -0.37283 -8.73384 0.31739 0.71062 -0.70352 0.00610 0.00657
12.88000 -0.38190 -8.79956 0.31342 0.71337 -0.70077 0.00324 0.00468
12.96000 -0.38769 -8.88305 0.32471 0.70802 -0.70614 0.00520 0.00676
13.04000 -0.40233 -8.99219 0.31952 0.71030 -0.70380 0.00734 0.00867
13.12000 -0.40767 -9.09244 0.30696 0.72107 -0.69275 0.00802 0.00944
13.20000 -0.40836 -9.16663 0.28747 0.72726 -0.68624 0.00795 0.00954
13.28000 -0.40520 -9.22069 0.29511 0.72330 -0.69045 0.00758 0.00721
13.36000 -0.39751 -9.27737 0.27628 0.72452 -0.68919 0.00722 0.00527
13.44000 -0.38399 -9.36122 0.28068 0.72032 -0.69348 0.01128 0.01007
13.52000 -0.37265 -9.44864 0.26680 0.72297 -0.69071 0.01235 0.00832
13.60000 -0.36982 -9.51705 0.25851 0.72594 -0.68765 0.01197 -0.00154
13.68000 -0.36524 -9.57526 0.27269 0.72163 -0.69211 0.01500 -0.00199
13.76000 -0.37116 -9.63285 0.27372 0.71934 -0.69438 0.01790 -0.00822
13.84000 -0.38274 -9.67807 0.26412 0.72038 -0.69295 0.02724 -0.01178
13.92000 -0.39549 -9.71165 0.27084 0.71759 -0.69550 0.03066 -0.02019
14.00000 -0.40343 -9.74234 0.26806 0.71787 -0.69473 0.03603 -0.02671
14.08000 -0.40952 -9.78016 0.26494 0.71835 -0.69370 0.04173 -0.03174
14.16000 -0.41264 -9.81578 0.26111 0.71760 -0.69390 0.04747 -0.03595
14.24000 -0.41705 -9.85823 0.25624 0.71655 -0.69435 0.04942 -0.04471
14.32000 -0.42362 -9.89581 0.25276 0.71744 -0.69270 0.05467 -0.04952
