3.76000 -0.00771 -0.29315 -0.00066 0.69842 -0.71568 0.00241 -0.00163
3.84000 -0.01728 -0.36604 0.00981 0.69220 -0.72168 0.00569 0.00255
3.92000 -0.02990 -0.46873 0.00812 0.68997 -0.72376 0.00799 0.00705
4.00000 -0.04121 -0.56546 0.00307 0.69791 -0.71619 0.00234 0.00016
4.08000 -0.04098 -0.64682 0.01157 0.69822 -0.71586 0.00407 0.00406
4.16000 -0.04080 -0.72713 0.01704 0.69472 -0.71925 0.00582 0.00267
4.24000 -0.03546 -0.82733 0.01518 0.69234 -0.72154 0.00503 0.00445
4.32000 -0.03116 -0.93491 0.01207 0.69402 -0.71989 0.00579 0.00779
4.40000 -0.03338 -1.02604 0.02039 0.69388 -0.72005 0.00502 0.00578
4.48000 -0.03630 -1.11568 0.02612 0.69058 -0.72321 0.00401 0.00767
4.56000 -0.04426 -1.23483 0.01540 0.69531 -0.71870 0.00246 0.00199
4.64000 -0.04961 -1.35226 0.00459 0.70257 -0.71159 0.00415 0.00212
4.72000 -0.04820 -1.45533 -0.00232 0.70954 -0.70462 0.00606 0.00617
4.80000 -0.04704 -1.55173 -0.00657 0.70928 -0.70488 0.00714 0.00229
4.88000 -0.03816 -1.67099 -0.02061 0.71123 -0.70289 0.00624 0.00802
4.96000 -0.02037 -1.78202 -0.03187 0.71744 -0.69613 0.00705 0.02503
5.04000 -0.00832 -1.87713 -0.03505 0.71701 -0.69595 0.00211 0.03939
5.12000 0.01092 -1.96626 -0.02616 0.70671 -0.70429 -0.00165 0.06726
5.20000 0.01937 -2.08068 -0.03808 0.70971 -0.70014 -0.01024 0.07753
5.28000 0.01331 -2.19260 -0.05625 0.71934 -0.69120 -0.03179 0.06143
5.36000 0.01995 -2.28393 -0.06758 0.72110 -0.68879 -0.03294 0.06705
5.44000 0.02413 -2.37689 -0.06857 0.71613 -0.69450 -0.04039 0.05658
5.52000 0.03815 -2.49603 -0.06723 0.71414 -0.69641 -0.04399 0.05562
5.60000 0.04679 -2.60841 -0.06942 0.71593 -0.69443 -0.04828 0.05370
5.68000 0.05047 -2.70260 -0.05316 0.70814 -0.70238 -0.04651 0.05518
5.76000 0.05479 -2.79812 -0.04843 0.70289 -0.70739 -0.04407 0.06013
5.84000 0.05612 -2.91604 -0.05326 0.70154 -0.70914 -0.03797 0.05926
5.92000 0.06792 -3.02434 -0.05334 0.70515 -0.70531 -0.03550 0.06362
6.00000 0.07894 -3.11454 -0.04070 0.70066 -0.70999 -0.04083 0.05757
6.08000 0.09447 -3.20551 -0.03660 0.69696 -0.71371 -0.04270 0.05513
6.16000 0.12142 -3.32049 -0.04450 0.69928 -0.71076 -0.04024 0.06479
6.24000 0.13598 -3.41811 -0.03791 0.69904 -0.71117 -0.04071 0.06262
6.32000 0.14755 -3.50874 -0.02873 0.69528 -0.71479 -0.04495 0.06035
6.40000 0.16203 -3.62010 -0.03017 0.69271 -0.71739 -0.03879 0.06323
6.48000 0.17765 -3.73841 -0.03785 0.69973 -0.71070 -0.03546 0.06341
6.56000 0.19702 -3.83770 -0.03065 0.70002 -0.71023 -0.03977 0.06293
6.64000 0.21230 -3.93024 -0.02582 0.69728 -0.71330 -0.04098 0.05758
6.72000 0.24149 -4.04107 -0.02359 0.69513 -0.71509 -0.04076 0.06148
6.80000 0.26327 -4.15754 -0.03131 0.69936 -0.71065 -0.04091 0.06476
6.88000 0.27601 -4.25412 -0.01731 0.69748 -0.71274 -0.04253 0.06093
6.96000 0.28827 -4.35838 -0.01615 0.69448 -0.71544 -0.04053 0.06485
7.04000 0.29577 -4.48244 -0.02240 0.69392 -0.71644 -0.04030 0.05966
7.12000 0.31450 -4.59530 -0.02043 0.69944 -0.71098 -0.03787 0.06203
7.20000 0.32804 -4.68795 -0.01107 0.69777 -0.71266 -0.03958 0.06060
7.28000 0.34583 -4.79256 -0.00765 0.69435 -0.71618 -0.04260 0.05605
7.36000 0.37528 -4.91371 -0.01576 0.69474 -0.71518 -0.03899 0.06589
7.44000 0.38890 -5.01783 -0.01154 0.69535 -0.71472 -0.04089 0.06314
7.52000 0.40118 -5.11390 0.00613 0.69056 -0.71930 -0.04475 0.06112
7.60000 0.41261 -5.22843 0.00512 0.68810 -0.72172 -0.03940 0.06383
7.68000 0.42012 -5.35628 -0.00893 0.69519 -0.71540 -0.04789 0.05121
7.76000 0.44111 -5.46303 -0.00520 0.69906 -0.71141 -0.04070 0.05969
7.84000 0.45253 -5.55393 0.00323 0.69698 -0.71365 -0.04109 0.05678
7.92000 0.47090 -5.65857 -0.00783 0.69552 -0.71499 -0.04385 0.05595
8.00000 0.49920 -5.78946 -0.01044 0.69913 -0.71087 -0.03922 0.06589
8.08000 0.50765 -5.87746 0.00366 0.69853 -0.71173 -0.04475 0.05907
8.16000 0.51857 -5.97439 0.00805 0.69379 -0.71620 -0.04608 0.05987
8.24000 0.53071 -6.08524 0.00616 0.69161 -0.71850 -0.04002 0.06184
8.32000 0.54578 -6.19730 -0.00083 0.69831 -0.71208 -0.04004 0.06089
8.40000 0.55661 -6.27400 0.01126 0.69766 -0.71288 -0.04198 0.05752
8.48000 0.56565 -6.36784 0.00961 0.69601 -0.71527 -0.04042 0.04820
8.56000 0.58984 -6.48698 0.00772 0.69428 -0.71697 -0.03815 0.04973
8.64000 0.60188 -6.58067 0.00063 0.69746 -0.71414 -0.03965 0.04465
8.72000 0.61173 -6.67912 0.01447 0.69461 -0.71699 -0.04004 0.04291
8.80000 0.62258 -6.78728 0.01592 0.69086 -0.72035 -0.03494 0.05083
8.88000 0.62354 -6.90418 0.00474 0.69300 -0.71874 -0.03194 0.04637
8.96000 0.63895 -7.02474 0.01188 0.69804 -0.71361 -0.03026 0.05087
9.04000 0.64732 -7.12617 0.02336 0.69276 -0.71902 -0.03731 0.04126
9.12000 0.66187 -7.22463 0.02135 0.69201 -0.71975 -0.03709 0.04136
9.20000 0.68954 -7.34794 0.01562 0.69725 -0.71398 -0.02889 0.05695
9.28000 0.69661 -7.44044 0.02969 0.69658 -0.71491 -0.03509 0.04943
9.36000 0.70710 -7.52679 0.03944 0.69136 -0.71993 -0.03726 0.04827
9.44000 0.72118 -7.65274 0.03375 0.69125 -0.72017 -0.03366 0.04900
9.52000 0.73363 -7.78890 0.02616 0.69797 -0.71404 -0.03078 0.04508
9.60000 0.74286 -7.87910 0.03182 0.69977 -0.71261 -0.02745 0.04193
9.68000 0.74792 -7.95741 0.03627 0.69661 -0.71637 -0.02618 0.02935
9.76000 0.75965 -8.07114 0.02798 0.69630 -0.71707 -0.02378 0.02043
9.84000 0.76722 -8.19050 0.02310 0.70014 -0.71367 -0.01714 0.01338
9.92000 0.75741 -8.27343 0.03208 0.69776 -0.71630 -0.00666 -0.00160
10.00000 0.74290 -8.36587 0.03956 0.69114 -0.72256 0.00085 -0.01536
10.08000 0.72346 -8.48710 0.03586 0.68830 -0.72474 0.00964 -0.02996
10.16000 0.70893 -8.61088 0.02361 0.69537 -0.71757 0.01711 -0.03550
10.24000 0.69868 -8.70775 0.03099 0.69328 -0.71932 0.01825 -0.04012
10.32000 0.69062 -8.80538 0.02683 0.69327 -0.71939 0.02897 -0.03200
10.40000 0.68293 -8.92381 0.01978 0.69331 -0.71919 0.04387 -0.01314
10.48000 0.66969 -9.03108 0.01780 0.69600 -0.71676 0.04048 -0.01412
10.56000 0.65374 -9.12047 0.03005 0.69290 -0.71988 0.03516 -0.02042
10.64000 0.64494 -9.21722 0.03258 0.68924 -0.72326 0.03960 -0.01675
10.72000 0.63334 -9.33431 0.02537 0.69043 -0.72208 0.03860 -0.02030
10.80000 0.63327 -9.44229 0.02005 0.69773 -0.71505 0.03997 -0.01654
10.88000 0.63028 -9.53278 0.03114 0.69442 -0.71824 0.03935 -0.01875
10.96000 0.62891 -9.63497 0.02573 0.69197 -0.72066 0.03538 -0.02383
11.04000 0.63179 -9.75022 0.01565 0.69902 -0.71396 0.03658 -0.01736
11.12000 0.62400 -9.84722 0.02372 0.69868 -0.71419 0.03814 -0.01797
11.20000 0.61773 -9.93499 0.03133 0.69437 -0.71846 0.03828 -0.01426
11.28000 0.60240 -10.03575 0.02765 0.69376 -0.71889 0.04105 -0.01455
11.36000 0.58393 -10.15388 0.01707 0.70043 -0.71229 0.04131 -0.01855
11.44000 0.57342 -10.24906 0.02518 0.70180 -0.71107 0.03928 -0.01776
11.52000 0.56174 -10.34113 0.03334 0.69833 -0.71434 0.03958 -0.02199
11.60000 0.54878 -10.46174 0.03011 0.69754 -0.71499 0.03878 -0.02692
11.68000 0.52488 -10.56972 0.02914 0.70089 -0.71112 0.03842 -0.03990
11.76000 0.49538 -10.65631 0.04167 0.69787 -0.71260 0.04773 -0.05393
11.84000 0.46086 -10.75149 0.04751 0.69214 -0.71681 0.05405 -0.06485
11.92000 0.41985 -10.87381 0.04192 0.68998 -0.71746 0.06277 -0.07244
12.00000 0.38714 -10.98693 0.03335 0.69606 -0.71071 0.06947 -0.07466
12.08000 0.35790 -11.07892 0.04187 0.69342 -0.71173 0.07700 -0.08170
12.16000 0.32662 -11.17370 0.03814 0.68731 -0.71564 0.08140 -0.09401
12.24000 0.31241 -11.28522 0.02314 0.69378 -0.70947 0.10030 -0.07261
12.32000 0.28830 -11.39012 0.02075 0.69553 -0.70799 0.09758 -0.07393
12.40000 0.26468 -11.47668 0.02849 0.69158 -0.71215 0.09362 -0.07612
12.48000 0.23861 -11.58044 0.02413 0.69092 -0.71236 0.10074 -0.07083
12.56000 0.20865 -11.69478 0.00679 0.69871 -0.70424 0.10128 -0.07477
12.64000 0.19043 -11.79951 0.00683 0.70253 -0.70076 0.09995 -0.07347
12.72000 0.17205 -11.89386 0.01506 0.69623 -0.70684 0.09512 -0.08115
12.80000 0.15680 -12.00560 0.00671 0.69705 -0.70604 0.09651 -0.07953
12.88000 0.14696 -12.12819 -0.00179 0.70587 -0.69756 0.10315 -0.06719
12.96000 0.12810 -12.21676 0.00972 0.70191 -0.70171 0.09571 -0.07589
13.04000 0.10728 -12.31667 0.02248 0.69543 -0.70841 0.09567 -0.07332
13.12000 0.08235 -12.42763 0.02014 0.69326 -0.71001 0.09846 -0.07468
13.20000 0.05215 -12.53444 0.01499 0.69857 -0.70358 0.10290 -0.07994
13.28000 0.02550 -12.62081 0.02237 0.69656 -0.70377 0.10542 -0.09164
13.36000 -0.00942 -12.70648 0.02267 0.68921 -0.70730 0.10539 -0.11669
13.44000 -0.04247 -12.82537 0.01373 0.68742 -0.70658 0.10973 -0.12713
13.52000 -0.07635 -12.92198 0.00957 0.68886 -0.70330 0.11736 -0.13064
