target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,rpe_rotation_deg,1225,-0.30410174929155404,1.2629855926603691e-27,-0.20650584540504618,2.896144505653697e-13,0.20650584540504618
rpe_translation_m,marginalization_flag,1225,0.11847680635714222,3.223070672445117e-05,0.09858166821748576,0.0005497719902672118,0.09858166821748576
rpe_translation_m,latest_frame_active_reprojection_sum_px,1225,0.012552601220971384,0.6607268835701848,0.09480626181957286,0.0008927312981515305,0.09480626181957286
rpe_translation_m,new_feature_count,1225,-0.03166906961562689,0.2680503009191509,0.07249101653798706,0.011150871561110129,0.07249101653798706
rpe_translation_m,outlier_count,1225,-0.03459612955868885,0.2262825051467676,-0.049113880524029055,0.08574775832923386,0.049113880524029055
rpe_translation_m,latest_frame_active_reprojection_mean_px,1225,0.0011708288765563523,0.9673459691533781,0.04434725276733858,0.12082202083513155,0.04434725276733858
rpe_translation_m,max_reprojection_error_px,1225,0.006882872977892939,0.8098206024693211,-0.042870890607466475,0.13370798699625552,0.042870890607466475
rpe_translation_m,feature_count,1225,0.0689805061066973,0.015746891976082367,0.03286742703284979,0.25035146658249047,0.03286742703284979
rpe_translation_m,avg_parallax_px,1225,-0.07852465654522042,0.005963091118754899,-0.025632528960317542,0.37005523291177933,0.025632528960317542
rpe_translation_m,avg_reprojection_error_px,1225,0.031226662084229025,0.2747963005339455,0.013094490651072826,0.6470538007361937,0.013094490651072826
rpe_translation_m,tracked_feature_count,1225,0.09708783327629053,0.0006673664065901595,-0.007152152220612017,0.8025309172621169,0.007152152220612017
rpe_translation_m,long_track_count,1225,0.031086487099922545,0.27695769140036675,-0.006220075626255347,0.827832343040265,0.006220075626255347
rpe_translation_m,latest_frame_active_reprojection_sample_count,1225,0.09738859402577625,0.0006419601846436613,-0.006121739256504674,0.8305126334617065,0.006121739256504674
rpe_translation_m,reprojection_sample_count,1225,0.004464933886281143,0.8759432205666343,-0.00585142309665104,0.837890529485533,0.00585142309665104
rpe_rotation_deg,marginalization_flag,1225,-0.4251082058113645,6.207355506036902e-55,-0.40986384959418737,7.996215827181896e-51,0.40986384959418737
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,1225,-0.514666561156831,8.3770969799093e-84,-0.4071540736640256,4.087602572278235e-50,0.4071540736640256
rpe_rotation_deg,tracked_feature_count,1225,-0.5137389995190249,1.8546460269718783e-83,-0.40606608487144147,7.836700476824387e-50,0.40606608487144147
rpe_rotation_deg,new_feature_count,1225,0.3962759288576424,2.45988898028857e-47,0.3303249616109569,1.4204003836667832e-32,0.3303249616109569
rpe_rotation_deg,avg_reprojection_error_px,1225,0.11788892567992179,3.529026544864707e-05,0.313686251009376,2.2373300394747506e-29,0.313686251009376
rpe_rotation_deg,long_track_count,1225,-0.37944040535497603,3.107192075399255e-43,-0.27793606562037243,3.625766297744785e-23,0.27793606562037243
rpe_rotation_deg,reprojection_sample_count,1225,-0.3517538209831481,5.3988171135318234e-37,-0.23026955098503302,3.3193143226132337e-16,0.23026955098503302
rpe_rotation_deg,rpe_translation_m,1225,-0.30410174929155404,1.2629855926603691e-27,-0.20650584540504618,2.896144505653697e-13,0.20650584540504618
rpe_rotation_deg,max_reprojection_error_px,1225,-0.022339145257997198,0.43470289111622923,0.20611022875708196,3.220342750890343e-13,0.20611022875708196
rpe_rotation_deg,feature_count,1225,-0.29249848130910355,1.3679346585715106e-25,-0.1904494778061661,1.8106654736340536e-11,0.1904494778061661
rpe_rotation_deg,outlier_count,1225,0.12828772130684246,6.665190687728526e-06,0.18014650243604197,2.143161278369808e-10,0.18014650243604197
rpe_rotation_deg,avg_parallax_px,1225,0.17216093666256288,1.3210271609183331e-09,0.1605516484145272,1.6020293793142826e-08,0.1605516484145272
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,1225,0.03292522866037243,0.2495188853820679,0.1511498171862546,1.0641798421972245e-07,0.1511498171862546
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,1225,-0.039433330259275465,0.16780411325213776,-0.025495731734782007,0.37261565534471897,0.025495731734782007
