target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,tracked_feature_count,2184,-0.21734566951810497,9.179799087471186e-25,-0.6008751445577831,1.648128110929199e-214,0.6008751445577831
rpe_translation_m,new_feature_count,2184,0.2173456695181049,9.179799087471186e-25,0.6008751445577831,1.648128110929199e-214,0.6008751445577831
rpe_translation_m,latest_frame_active_reprojection_sample_count,2184,-0.21291650769833823,8.286645485270693e-24,-0.6002663536722748,5.746150570940511e-214,0.6002663536722748
rpe_translation_m,rpe_rotation_deg,2184,0.13460198906937762,2.691996174239371e-10,0.5088556035885672,3.46058979703196e-144,0.5088556035885672
rpe_translation_m,long_track_count,2184,-0.4241464614351782,4.291503806333686e-96,-0.48638837263489326,4.40348981183294e-130,0.48638837263489326
rpe_translation_m,avg_parallax_px,2184,0.21875717548388718,4.506622314740664e-25,0.4573272499111423,2.4730976185469995e-113,0.4573272499111423
rpe_translation_m,latest_frame_active_reprojection_sum_px,2184,0.10033689801999092,2.6240176820497282e-06,0.4257261673388578,7.156581660527002e-97,0.4257261673388578
rpe_translation_m,latest_frame_active_reprojection_mean_px,2184,0.10357652253242171,1.2299465546986404e-06,0.42488377644488257,1.862283502688695e-96,0.42488377644488257
rpe_translation_m,avg_reprojection_error_px,2184,0.49049169624693634,1.3989052664260032e-132,0.42272146499350466,2.1417776503291753e-95,0.42272146499350466
rpe_translation_m,reprojection_sample_count,2184,-0.2780645114871023,4.53731646410147e-40,-0.3487468614941467,1.7527084168361914e-63,0.3487468614941467
rpe_translation_m,marginalization_flag,2184,-0.22097441027023026,1.4592167662342728e-25,-0.23718846193159182,2.623271496131136e-29,0.23718846193159182
rpe_translation_m,outlier_count,2184,0.22843094181851015,3.0042990876278165e-27,0.19436838334450868,4.917213922200458e-20,0.19436838334450868
rpe_translation_m,feature_count,2184,-0.057361521123041104,0.007332237513157094,-0.12947703625538656,1.255407309857845e-09,0.12947703625538656
rpe_translation_m,max_reprojection_error_px,2184,0.1425508619638746,2.197511103191083e-11,-0.12772413394140888,2.0971301327154314e-09,0.12772413394140888
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,2184,-0.7609722296801579,0.0,-0.7101565656566216,0.0,0.7101565656566216
rpe_rotation_deg,tracked_feature_count,2184,-0.7562260025781904,0.0,-0.7080521664660592,0.0,0.7080521664660592
rpe_rotation_deg,new_feature_count,2184,0.7562260025781904,0.0,0.7080521664660592,0.0,0.7080521664660592
rpe_rotation_deg,long_track_count,2184,-0.5844071798713455,3.068123533251263e-200,-0.573024073611624,7.625527589694252e-191,0.573024073611624
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,2184,0.06341902212872792,0.0030261651337255787,0.5595246525394297,3.607614329733243e-180,0.5595246525394297
rpe_rotation_deg,reprojection_sample_count,2184,-0.5449367881070765,3.576778900098963e-169,-0.5358392386634191,1.3848718483607448e-162,0.5358392386634191
rpe_rotation_deg,avg_reprojection_error_px,2184,0.21110835494335195,2.0062425530070158e-23,0.5301523852390703,1.4394968177070852e-158,0.5301523852390703
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,2184,0.0418639738059626,0.05044412252453103,0.5192120049816982,4.7166277888735345e-151,0.5192120049816982
rpe_rotation_deg,rpe_translation_m,2184,0.1346019890693776,2.6919961742395544e-10,0.5088556035885672,3.46058979703196e-144,0.5088556035885672
rpe_rotation_deg,avg_parallax_px,2184,0.48109833163253296,6.522384367084686e-127,0.435018081020289,1.5638507685794746e-101,0.435018081020289
rpe_rotation_deg,marginalization_flag,2184,-0.41100219345332084,8.838459609802417e-90,-0.3422043758273072,4.831674789827592e-61,0.3422043758273072
rpe_rotation_deg,feature_count,2184,-0.23751681366884592,2.1877066493065393e-29,-0.2738444743750604,7.20916034041548e-39,0.2738444743750604
rpe_rotation_deg,outlier_count,2184,0.15435819861940878,4.0750341370656736e-13,0.2620979011475946,1.231649529927974e-35,0.2620979011475946
rpe_rotation_deg,max_reprojection_error_px,2184,0.038635349965319685,0.07104383706634895,-0.05920451932552929,0.005645935461298797,0.05920451932552929
