target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,imu_preintegration_dt_sec,574,0.04955483893088106,0.23586334347835852,0.2794075745314676,9.377753792423835e-12,0.2794075745314676
rpe_translation_m,imu_position_cov_trace,574,-0.055964170535559986,0.18059251372426482,0.2659926017362549,9.427481960140737e-11,0.2659926017362549
rpe_translation_m,imu_rotation_cov_trace,574,0.04950433320480025,0.23634172690966612,0.26260014812226673,1.656460258912854e-10,0.26260014812226673
rpe_translation_m,imu_velocity_cov_trace,574,-0.047350513287035254,0.25738223863424775,0.23829858032040013,7.458674800496083e-09,0.23829858032040013
rpe_translation_m,latest_frame_active_reprojection_sum_px,574,-0.01904977257933886,0.648788018890845,0.09218660348939672,0.02720776332203094,0.09218660348939672
rpe_translation_m,avg_reprojection_error_px,574,0.008454921695453602,0.8398169955971361,0.09191445687667503,0.027666974008043722,0.09191445687667503
rpe_translation_m,latest_frame_active_reprojection_mean_px,574,-0.018545286770037864,0.6574886794943082,0.08615540561441189,0.03906749484254272,0.08615540561441189
rpe_translation_m,feature_count,574,0.05591183181643499,0.181001179368451,0.06832724437243846,0.1019762164834054,0.06832724437243846
rpe_translation_m,latest_frame_active_reprojection_sample_count,574,-0.0390389709115892,0.3504977098704971,0.06295141185305078,0.13196059854592457,0.06295141185305078
rpe_translation_m,tracked_feature_count,574,-0.04106744971378357,0.3260132765044328,0.061839705579035995,0.13893707446372103,0.061839705579035995
rpe_translation_m,max_reprojection_error_px,574,0.036657844570661,0.3806823735987249,0.04508836119547172,0.2808400932654242,0.04508836119547172
rpe_translation_m,long_track_count,574,-0.09110536401448971,0.029071783810273127,-0.04165428438570285,0.3191419606459707,0.04165428438570285
rpe_translation_m,outlier_count,574,-0.06848249858370199,0.10119823982348804,0.04043741411999509,0.33349640779759127,0.04043741411999509
rpe_translation_m,reprojection_sample_count,574,0.010259406075135258,0.8062485073320208,0.027817863806547216,0.5059580451826832,0.027817863806547216
rpe_translation_m,avg_parallax_px,574,-0.025636161029401618,0.5399023755704175,0.018598770843520757,0.6565640383465706,0.018598770843520757
rpe_translation_m,rpe_rotation_deg,574,-0.031651248025524686,0.4491417646135759,0.011835458850832531,0.7772157578948797,0.011835458850832531
rpe_translation_m,new_feature_count,574,-0.012596520415949056,0.7633037321760181,-0.0015146021659400767,0.9711163417981536,0.0015146021659400767
rpe_rotation_deg,imu_preintegration_dt_sec,574,-0.12907187234132758,0.0019445592698639478,-0.31456107049054427,1.1941998469114201e-14,0.31456107049054427
rpe_rotation_deg,imu_rotation_cov_trace,574,-0.1288572359633885,0.0019789351863077564,-0.2914091051296326,1.0669343782594742e-12,0.2914091051296326
rpe_rotation_deg,imu_position_cov_trace,574,-0.05191126103435599,0.21429867330359345,-0.2911584151103858,1.1176840093114579e-12,0.2911584151103858
rpe_rotation_deg,imu_velocity_cov_trace,574,-0.05914611782980517,0.15701267834543722,-0.2659149016830922,9.5508300713007e-11,0.2659149016830922
rpe_rotation_deg,outlier_count,574,0.11205670428900524,0.007203141417940588,0.15793027588618253,0.00014506941344633219,0.15793027588618253
rpe_rotation_deg,max_reprojection_error_px,574,0.06522314544721579,0.11854936089648244,0.1521243409891092,0.000254184867723294,0.1521243409891092
rpe_rotation_deg,avg_reprojection_error_px,574,0.04240746761616017,0.3104624103861299,0.11042569307680652,0.008098230033882685,0.11042569307680652
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,574,0.07808827243274548,0.061533905997893046,0.09005264155597557,0.030990920278876743,0.09005264155597557
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,574,0.07815461653366201,0.06131282629151559,0.07843917033037194,0.060372030741460324,0.07843917033037194
rpe_rotation_deg,feature_count,574,0.09663650723914041,0.020578974421502007,0.06776846552156848,0.1048156126401483,0.06776846552156848
rpe_rotation_deg,avg_parallax_px,574,0.06541158059752403,0.11748664503043055,0.06329377587811892,0.1298675451569113,0.06329377587811892
rpe_rotation_deg,reprojection_sample_count,574,0.09926518684849545,0.0173635106044662,0.05901234497411159,0.15795466711060938,0.05901234497411159
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,574,0.0036655984078357642,0.9301704797172862,-0.02002340845709846,0.6321314202067009,0.02002340845709846
rpe_rotation_deg,long_track_count,574,0.03499275902488934,0.4027074347729895,0.017910273703367584,0.6685065226040463,0.017910273703367584
rpe_rotation_deg,tracked_feature_count,574,0.006866079868998086,0.8696186300168628,-0.016008628214417616,0.7019215068566151,0.016008628214417616
rpe_rotation_deg,new_feature_count,574,-0.03732974670261198,0.37200781171352665,-0.011990825220749176,0.7743697411971571,0.011990825220749176
rpe_rotation_deg,rpe_translation_m,574,-0.0316512480255247,0.4491417646135759,0.011835458850832531,0.7772157578948797,0.011835458850832531
