target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,rpe_rotation_deg,1151,0.4721255138078065,5.9498184607877455e-65,0.5719240515493773,5.918620605292338e-101,0.5719240515493773
rpe_translation_m,avg_reprojection_error_px,1151,-0.03719670954102568,0.20730332707887925,0.5000249074528765,7.690930670626297e-74,0.5000249074528765
rpe_translation_m,max_reprojection_error_px,1151,-0.04260830837216401,0.14856141270771503,0.4596037944320629,3.192372190928457e-61,0.4596037944320629
rpe_translation_m,latest_frame_active_reprojection_mean_px,1151,-0.0024411601575914706,0.9340663185011155,0.42300849765169546,3.574021508437024e-51,0.42300849765169546
rpe_translation_m,outlier_count,1151,0.2693848477194376,1.3807570655022503e-20,0.3990061810884509,3.1837062188974344e-45,0.3990061810884509
rpe_translation_m,latest_frame_active_reprojection_sum_px,1151,-0.008498248306207329,0.7733415147218513,0.3692691531623415,1.679706349170208e-38,0.3692691531623415
rpe_translation_m,marginalization_flag,1151,-0.37104605167557514,6.963893199075087e-39,-0.33850297304443927,2.987736382327793e-32,0.33850297304443927
rpe_translation_m,new_feature_count,1151,0.2735472191434307,3.348884431391456e-21,0.33198225002961584,5.159833057886373e-31,0.33198225002961584
rpe_translation_m,tracked_feature_count,1151,-0.3650177129882354,1.3503362370666427e-37,-0.32450315746650393,1.245559071138959e-29,0.32450315746650393
rpe_translation_m,latest_frame_active_reprojection_sample_count,1151,-0.366574209832368,6.318513240769773e-38,-0.32423852067544495,1.391825048073684e-29,0.32423852067544495
rpe_translation_m,long_track_count,1151,-0.1108498299301525,0.00016438492888717695,-0.1681412642756543,9.516181780739946e-09,0.1681412642756543
rpe_translation_m,avg_parallax_px,1151,0.03511422297875389,0.23390039524233275,0.03183660159116969,0.2804981503186092,0.03183660159116969
rpe_translation_m,reprojection_sample_count,1151,0.06568535421200136,0.025850351543379477,-0.021511289136656,0.46594551178454036,0.021511289136656
rpe_translation_m,feature_count,1151,0.06122871451337594,0.03780514797050237,-0.012599517300976798,0.6693730323256029,0.012599517300976798
rpe_rotation_deg,rpe_translation_m,1151,0.4721255138078065,5.9498184607877455e-65,0.5719240515493773,5.918620605292338e-101,0.5719240515493773
rpe_rotation_deg,marginalization_flag,1151,-0.4586041015299554,6.240814887811251e-61,-0.4928395776125936,1.7962518369274312e-71,0.4928395776125936
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,1151,0.03942962157396398,0.18129736338207542,0.4745410732948035,1.0889883419099998e-65,0.4745410732948035
rpe_rotation_deg,max_reprojection_error_px,1151,0.004217795288420528,0.8863377828255458,0.47376397650436297,1.8832980838046262e-65,0.47376397650436297
rpe_rotation_deg,avg_reprojection_error_px,1151,0.006551986975741577,0.8242779734859036,0.4503383793550662,1.4642889157686334e-58,0.4503383793550662
rpe_rotation_deg,outlier_count,1151,0.1919863220057615,5.116303074707136e-11,0.39508428529686646,2.689285184070983e-44,0.39508428529686646
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,1151,0.03125826792050821,0.2893325922865235,0.37986712877271184,8.10673020371245e-41,0.37986712877271184
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,1151,-0.3012182966139446,1.4370622828914084e-25,-0.3781475470009598,1.952379593139065e-40,0.3781475470009598
rpe_rotation_deg,tracked_feature_count,1151,-0.2959849007195138,1.0497400324015952e-24,-0.3742065231667003,1.4348024700808865e-39,0.3742065231667003
rpe_rotation_deg,new_feature_count,1151,0.21629881707340706,1.1867627535361555e-13,0.3129178494657471,1.4514388789725711e-27,0.3129178494657471
rpe_rotation_deg,long_track_count,1151,-0.06942898156920807,0.01848492884288038,-0.12434527387979863,2.332443379303066e-05,0.12434527387979863
rpe_rotation_deg,reprojection_sample_count,1151,0.1358315424766937,3.7511181822780734e-06,0.08264014890931233,0.005024864924972344,0.08264014890931233
rpe_rotation_deg,avg_parallax_px,1151,0.10638620746936796,0.0002996023758966924,0.07534286763105112,0.01055885653827188,0.07534286763105112
rpe_rotation_deg,feature_count,1151,0.11970645763009077,4.672271207225411e-05,0.06181198374512948,0.03601268787792622,0.06181198374512948
