target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,rpe_rotation_deg,668,-0.37473461686984016,1.0684323995536983e-23,-0.5323616621377022,3.6946737183426575e-50,0.5323616621377022
rpe_translation_m,submit_to_publish_latency_sec,668,0.3267448867944897,4.391272750184913e-18,0.3816123811567002,1.3903847296205507e-24,0.3816123811567002
rpe_translation_m,pose_rotation_cov_trace_rad2,668,-0.012833933105256346,0.7405732311366364,0.2721553278066746,8.28324045045109e-13,0.2721553278066746
rpe_translation_m,reprojection_sample_count,668,0.1652484665438293,1.7666684877392225e-05,0.21853393667146637,1.1518754544480974e-08,0.21853393667146637
rpe_translation_m,outlier_count,668,-0.11376259966233934,0.0032365412521216607,-0.21488204956475743,2.0346932781968914e-08,0.21488204956475743
rpe_translation_m,latest_frame_active_reprojection_sample_count,668,0.16421967172143584,1.9953255853835436e-05,0.19091791201500288,6.662248500878854e-07,0.19091791201500288
rpe_translation_m,new_feature_count,668,-0.16227432520315388,2.5066442018254308e-05,-0.17553021164136676,5.026414192669618e-06,0.17553021164136676
rpe_translation_m,tracked_feature_count,668,0.1582864605683131,3.968690675097016e-05,0.17203657996008823,7.768849832010306e-06,0.17203657996008823
rpe_translation_m,max_reprojection_error_px,668,-0.04254614961098914,0.27217277821996466,-0.16476834486277175,1.8700924809976084e-05,0.16476834486277175
rpe_translation_m,long_track_count,668,0.11336515733531384,0.0033464872638998503,0.14712517148726617,0.00013551358148070574,0.14712517148726617
rpe_translation_m,avg_reprojection_error_px,668,-0.03860477885907451,0.31911893300401883,-0.12165675439447914,0.001632019957809508,0.12165675439447914
rpe_translation_m,latest_frame_active_reprojection_mean_px,668,0.000822085441342795,0.9830800673735226,-0.07852539721922289,0.04247090770445955,0.07852539721922289
rpe_translation_m,avg_parallax_px,668,-0.08437891365204361,0.0292102512818314,-0.05243245160502333,0.17588116292506692,0.05243245160502333
rpe_translation_m,feature_count,668,0.0008872891271582417,0.9817382885871385,-0.030886841882571417,0.4254585903367303,0.030886841882571417
rpe_translation_m,pose_position_cov_trace_m2,668,-0.03577968721381352,0.3558432661089983,0.02774231154608781,0.4741060569459139,0.02774231154608781
rpe_translation_m,latest_frame_active_reprojection_sum_px,668,0.012454266389021586,0.7479839756036857,0.003841786311269596,0.9210524864928944,0.003841786311269596
rpe_rotation_deg,pose_rotation_cov_trace_rad2,668,-0.13051397918269136,0.0007212258360815727,-0.5844584229497586,1.909797634060125e-62,0.5844584229497586
rpe_rotation_deg,rpe_translation_m,668,-0.3747346168698402,1.0684323995536983e-23,-0.5323616621377022,3.6946737183426575e-50,0.5323616621377022
rpe_rotation_deg,submit_to_publish_latency_sec,668,-0.355490529541485,2.4906699622517795e-21,-0.44442739291990374,1.0399309087482687e-33,0.44442739291990374
rpe_rotation_deg,avg_reprojection_error_px,668,0.1489345799637541,0.00011169283352338294,0.24328037640641026,1.866407102171194e-10,0.24328037640641026
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,668,0.04438596045219363,0.2519598094601543,0.23839027023906484,4.3755694443128725e-10,0.23839027023906484
rpe_rotation_deg,outlier_count,668,0.10412445924317845,0.0070715991369622675,0.21084616717817903,3.771712348401525e-08,0.21084616717817903
rpe_rotation_deg,reprojection_sample_count,668,-0.4007449619737342,3.682151183898567e-27,-0.17768072416614775,3.828252174941758e-06,0.17768072416614775
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,668,0.03122007719029269,0.4204794225573261,0.16697033991529786,1.4387040123544935e-05,0.16697033991529786
rpe_rotation_deg,max_reprojection_error_px,668,0.09628444124570906,0.012786379764665715,0.1621441635456271,2.5449623108645413e-05,0.1621441635456271
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,668,-0.2656397236117696,2.982542175937867e-12,-0.13069490799219807,0.0007089130409407251,0.13069490799219807
rpe_rotation_deg,new_feature_count,668,0.2715962458605366,9.258358630566734e-13,0.11057484459892031,0.004218942647011208,0.11057484459892031
rpe_rotation_deg,tracked_feature_count,668,-0.2516702938528139,4.141804896440699e-11,-0.10761583688159791,0.005364558862961257,0.10761583688159791
rpe_rotation_deg,long_track_count,668,-0.23863828333024567,4.1923957625771707e-10,-0.09930301816457006,0.01022579609423557,0.09930301816457006
rpe_rotation_deg,pose_position_cov_trace_m2,668,0.07752779101478588,0.0451748815965919,-0.0806856849226363,0.03708090702253791,0.0806856849226363
rpe_rotation_deg,feature_count,668,-0.23295490219230092,1.1037442198330064e-09,-0.05944437102983469,0.12481793174764139,0.05944437102983469
rpe_rotation_deg,avg_parallax_px,668,0.1827155401922679,1.997873764668946e-06,0.031293337858571635,0.41938936537023874,0.031293337858571635
