time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
5.840000000,0.119526000,5.840000000,0.048110000,5.760000000,0.222018501,0.954364068,6162.161626061,0.000175924,259,236,217,20,0,12.898790842,0.657574481,5.039522630,2151,222.204837564,0.941545922,236,0,10
5.920000000,0.102664801,5.920000000,0.031890000,5.840000000,0.201769602,0.508578618,5217.600683670,0.000155306,258,240,223,16,0,6.770069220,0.648316431,4.333903710,2197,166.733317893,0.694722158,240,1,10
6.000000000,0.099458624,6.000000000,0.011995000,5.920000000,0.203026715,1.045772496,1484.840765909,0.000146976,258,243,219,13,0,8.591548288,0.631772445,7.364030692,2185,184.764126868,0.760346201,243,1,10
6.080000000,0.100819759,6.080000000,0.008548000,6.000000000,0.250008205,1.329911429,2700.437825346,0.000131250,256,239,214,17,0,9.873636046,0.667400131,6.622353675,2175,251.095632838,1.050609342,239,1,10
6.160000000,0.124671067,6.160000000,0.028486000,6.080000000,0.230809894,0.535784385,5796.839626903,0.000118037,254,234,205,22,1,10.170646579,0.697282329,8.433821674,2154,218.596688381,0.934173882,234,0,10
6.240000000,0.105183370,6.240000000,0.048728000,6.160000000,0.197535760,0.440057129,4352.716970821,0.000103895,254,242,207,14,0,5.838213130,0.615717456,4.465307213,2155,186.252175402,0.769637088,242,1,10
6.320000000,0.096416566,6.320000000,0.031272000,6.240000000,0.204761994,0.603306796,10498.601659506,0.000102830,254,243,203,13,0,6.276306284,0.636373577,4.941057286,2150,227.478514782,0.936125575,243,1,10
6.400000000,0.097936156,6.400000000,0.011296000,6.320000000,0.235697726,0.749197162,8734.951212884,0.000100494,252,232,195,24,0,6.477623015,0.719678794,5.514643165,2136,355.953917441,1.534284127,232,1,10
6.480000000,0.125770874,6.480000000,0.008503000,6.400000000,0.220111630,0.529091112,2531.961840341,0.000097299,245,223,178,33,0,13.113675570,0.704560135,6.647474352,2108,320.186438360,1.435813625,223,0,10
6.560000000,0.108628635,6.560000000,0.028336000,6.480000000,0.202125881,0.513856332,9817.353200140,0.000090078,243,228,185,28,1,8.249704326,0.880816241,8.203418770,2098,333.380150267,1.462193642,228,1,10
6.640000000,0.089183015,6.640000000,0.048424000,6.560000000,0.222169578,1.267361522,10387.194159725,0.000091187,242,235,180,21,1,6.084773756,0.875851596,10.806619364,2073,299.487882846,1.274416523,235,1,10
6.720000000,0.094910641,6.720000000,0.031576000,6.640000000,0.241943614,1.201886525,18563.818416130,0.000090020,242,221,172,35,0,8.869761306,0.849317858,3.964220076,2050,298.746969440,1.351796242,221,1,10
6.800000000,0.120962141,6.800000000,0.011720000,6.720000000,0.214586499,1.535062887,53855.438335910,0.000088451,247,232,167,24,0,15.863625365,0.826055908,4.001967584,2037,308.638667223,1.330339083,232,0,10
6.880000000,0.125701026,6.880000000,0.008331000,6.800000000,0.187661388,0.915033860,3024.060288936,0.000084123,255,234,181,22,0,10.368436109,0.582511628,4.622588655,2031,193.333930604,0.826213379,234,0,10
6.960000000,0.100915372,6.960000000,0.028191000,6.880000000,0.239315075,1.314807732,7658.350670649,0.000080109,254,236,211,20,0,8.326470343,0.632699564,4.634328736,2089,228.115071777,0.966589287,236,1,10
7.040000000,0.118629834,7.040000000,0.048060000,6.960000000,0.229517963,0.549105448,28716.639115826,0.000079370,279,221,207,35,0,14.987264245,0.682182427,6.571209924,2079,227.724717400,1.030428586,221,0,10
7.120000000,0.099736563,7.120000000,0.031940000,7.040000000,0.205506066,0.372778093,14113.243526171,0.000076262,275,230,204,26,1,9.613904171,0.654000452,7.574507179,2082,184.781811700,0.803399181,230,1,10
7.200000000,0.111517171,7.200000000,0.012160000,7.120000000,0.194916798,0.690832062,4633.024080410,0.000075966,269,235,198,21,1,11.192682057,0.622320152,8.670219547,2054,172.516328892,0.734112038,235,0,10
7.280000000,0.094600422,7.280000000,0.007967000,7.200000000,0.243528035,0.310120450,7892.642043961,0.000073948,266,235,193,21,2,6.101102005,0.575571987,8.295421615,2019,174.195850033,0.741258936,235,1,10
7.360000000,0.087943413,7.360000000,0.027903000,7.280000000,0.221365143,2.732776454,118835.067906829,0.000073919,265,218,180,38,1,8.685673038,0.651425895,57.146545646,1981,310.264322946,1.423230839,218,1,10
7.440000000,0.120593716,7.440000000,0.048449000,7.360000000,0.202662103,3.365996424,6668.622124675,0.000073626,250,219,168,37,0,19.843893434,0.591874324,4.138228862,1953,201.507826782,0.920127063,219,0,10
7.520000000,0.125072520,7.520000000,0.031551000,7.440000000,0.214337017,1.899895903,175725.123419619,0.000070618,228,229,176,27,1,20.396193602,0.616076637,4.529814465,1923,179.873388710,0.785473313,229,0,10
7.600000000,0.112097264,7.600000000,0.011373000,7.520000000,0.232389082,0.939403222,60195.864571459,0.000069106,247,230,194,26,0,11.187093859,0.759755579,5.065878575,1905,413.373845844,1.805125964,229,0,10
7.680000000,0.097787304,7.680000000,0.008383000,7.600000000,0.210010216,0.686813717,7006.674945779,0.000067824,244,227,203,29,0,5.130768864,0.758260115,4.109831541,1977,243.324204610,1.071912796,227,1,10
7.760000000,0.107222902,7.760000000,0.028610000,7.680000000,0.179375771,0.531209605,8319.574780107,0.000067154,257,233,196,23,0,10.433221932,0.633538953,3.947075046,1955,197.142753054,0.846106236,233,0,10
7.840000000,0.096635984,7.840000000,0.049351000,7.760000000,0.224167794,0.796889562,18067.133956262,0.000065831,256,238,199,18,0,4.122809600,0.576150422,4.273414811,1998,184.367193911,0.774652075,238,1,10
7.920000000,0.087652904,7.920000000,0.030649000,7.840000000,0.228441637,0.745501621,6875.666609994,0.000065493,254,220,182,36,0,6.846620222,0.587539452,4.501539928,1971,196.749900764,0.894317731,220,1,10
8.000000000,0.090226478,8.000000000,0.010368000,7.920000000,0.208269567,1.732366684,15369.433557321,0.000064933,251,226,174,30,0,8.367226713,0.607965662,3.928343341,1944,255.693587371,1.131387555,226,1,10
8.080000000,0.103800164,8.080000000,0.010439000,8.000000000,0.185784159,2.672201615,5555.633992140,0.000064524,246,223,167,33,0,12.398656020,0.613330162,4.608761818,1921,251.185546462,1.126392585,223,0,10
8.160000000,0.121194356,8.160000000,0.030834000,8.080000000,0.228644729,2.227089889,14793.047151333,0.000062794,242,231,178,25,0,15.510581118,0.618538890,9.034122024,1937,341.191211888,1.477018233,231,0,10
8.240000000,0.107281652,8.240000000,0.049166000,8.160000000,0.214134216,1.417015392,12472.537110179,0.000061251,255,224,192,32,1,11.614102710,0.636542894,20.367064145,1946,274.216894501,1.224182565,224,0,10
8.320000000,0.109408692,8.320000000,0.029581000,8.240000000,0.180837512,0.406533895,20536.234472469,0.000060131,262,228,199,28,0,11.757040597,0.637708420,8.970870704,1971,173.187500200,0.762940530,227,0,10
8.400000000,0.089880196,8.400000000,0.009999000,8.320000000,0.178476987,0.761192372,585786.007070851,0.000059276,260,234,204,22,0,3.908360631,0.601329180,8.930282431,2022,126.968189839,0.542599102,234,1,10
8.480000000,0.087959158,8.480000000,0.009667000,8.400000000,0.216521415,0.806864318,39874.729976361,0.000058947,260,227,199,29,0,6.121542772,0.618949333,8.863650743,2002,179.624287472,0.791296421,227,1,10
8.560000000,0.094587626,8.560000000,0.029050000,8.480000000,0.207743916,0.229052433,7697.218637395,0.000058353,258,226,190,30,0,8.719382397,0.651923798,8.931688356,1985,213.600977182,0.945137067,226,1,10
8.640000000,0.091533601,8.640000000,0.048837000,8.560000000,0.184263752,2.099987573,9643.595388696,0.000057703,258,234,184,22,0,9.339851436,0.634759207,9.055259651,1966,198.838369941,0.849736624,234,1,10
8.720000000,0.113334092,8.720000000,0.031163000,8.640000000,0.196486878,3.745669280,20319.754066318,0.000057194,259,236,179,20,0,14.669772550,0.658953212,9.136394471,1954,209.370273251,0.887162175,236,0,10
8.800000000,0.118149454,8.800000000,0.011002000,8.720000000,0.236082160,4.653676632,9386.543310266,0.000056385,238,214,166,42,0,19.855020247,0.712052173,8.556225309,1939,318.428053066,1.487981556,214,0,10
8.880000000,0.123149091,8.880000000,0.009111000,8.800000000,0.214198918,4.572243747,1933.069701036,0.000055309,266,220,191,36,0,24.534330377,0.691996698,8.610524709,1960,200.770849609,0.916761870,219,0,10
8.960000000,0.113070333,8.960000000,0.029511000,8.880000000,0.174383876,2.853755309,12432.954408373,0.000054319,272,228,194,28,1,22.354778795,0.722237379,8.189953124,1994,304.110433143,1.333817689,228,0,10
9.040000000,0.116098088,9.040000000,0.049613000,8.960000000,0.172788392,1.895414865,4948.544289959,0.000053524,275,238,201,18,0,14.269129888,0.752139798,4.090260032,2043,371.607077073,1.567962351,237,0,10
9.120000000,0.098547617,9.120000000,0.030387000,9.040000000,0.176458743,1.019025013,37443.551255013,0.000052706,272,226,202,30,1,9.244271247,0.852632355,80.211286176,2065,314.183008278,1.390190302,226,1,10
9.200000000,0.110806757,9.200000000,0.010915000,9.120000000,0.172063707,0.393426550,9585.686755644,0.000052584,255,237,193,19,1,11.443710508,0.825833626,150.548317455,2035,342.105418239,1.443482777,237,0,10
9.280000000,0.098332238,9.280000000,0.008877000,9.200000000,0.151663161,0.393507137,26033.612377826,0.000051572,255,237,197,19,0,3.046034559,0.792116926,3.739030421,1998,239.069274793,1.008731117,237,1,10
9.360000000,0.088711180,9.360000000,0.028982000,9.280000000,0.192873161,0.923108247,3084838.098008423,0.000051173,254,235,189,21,0,8.216193833,0.826684589,4.303266868,1987,272.672114821,1.160306872,235,1,10
9.440000000,0.108533453,9.440000000,0.049238000,9.360000000,0.200038982,0.880083013,3923.277807553,0.000050841,257,224,177,32,0,11.697170614,0.842061679,4.610955909,1963,293.918233317,1.312134970,224,0,10
9.520000000,0.095968475,9.520000000,0.030762000,9.440000000,0.165652686,0.530258018,4175.656567936,0.000048728,257,235,190,21,0,9.857820021,0.781267398,3.818389998,2007,193.166485621,0.821985045,235,1,10
9.600000000,0.108655429,9.600000000,0.010397000,9.520000000,0.164721963,0.753628144,22477.720065436,0.000048478,252,230,181,26,0,12.575052764,0.755886808,4.043458721,1988,177.726720765,0.772724873,230,0,10
9.680000000,0.096231628,9.680000000,0.009870000,9.600000000,0.206340709,0.763112243,25957.640589477,0.000047426,248,226,195,30,1,7.588943650,0.807626775,13.490164824,2009,689.014135512,3.048735113,226,1,10
9.760000000,0.097129369,9.760000000,0.029548000,9.680000000,0.198875195,1.034382850,3767003.998117295,0.000047059,247,229,189,27,0,8.143178636,0.814621095,4.947398910,1986,541.476280253,2.364525241,229,1,10
9.840000000,0.095932577,9.840000000,0.049323000,9.760000000,0.179461750,0.266576601,11454.192863584,0.000046383,247,237,188,19,0,7.619252892,0.753969305,4.849830775,1978,518.696398004,2.188592397,237,1,10
9.920000000,0.096495807,9.920000000,0.030677000,9.840000000,0.190419234,0.316817363,83813.434957719,0.000045868,245,238,183,18,1,9.025078834,0.772132153,4.026568201,1970,524.457646818,2.203603558,238,1,10
10.000000000,0.116711048,10.000000000,0.010891000,9.920000000,0.209666885,0.805926956,9665.578279812,0.000045630,250,231,174,25,0,11.742218691,0.781105522,5.794771513,1938,265.214154599,1.148113223,231,0,10
10.080000000,0.098863633,10.080000000,0.008939000,10.000000000,0.205735619,0.881557819,118481.748269864,0.000044496,248,238,176,18,1,6.139839556,0.681527884,18.784785015,1948,233.831746718,0.982486331,238,1,10
10.160000000,0.119719732,10.160000000,0.028855000,10.080000000,0.160587041,0.127674634,17489.856242162,0.000044492,247,228,167,28,0,12.157208085,0.668768232,3.922087079,1922,265.489420929,1.164427285,228,0,10
10.240000000,0.094156715,10.240000000,0.049010000,10.160000000,0.195917976,0.868039510,18924.185883936,0.000043532,246,238,193,18,0,3.761198254,0.635964854,3.926776550,1974,151.017947717,0.634529192,238,1,10
