target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,rpe_rotation_deg,669,-0.374133358163135,1.1805950351604969e-23,-0.5311897054562316,5.591731963018495e-50,0.5311897054562316
rpe_translation_m,imu_position_cov_trace,669,-0.022069703037052316,0.5687892518795814,0.45031562209243653,1.021528998888033e-34,0.45031562209243653
rpe_translation_m,imu_rotation_cov_trace,669,0.2800645693894267,1.6009066700411812e-13,0.44826304604251205,2.2177252833497075e-34,0.44826304604251205
rpe_translation_m,imu_preintegration_dt_sec,669,0.2793499802229576,1.854597291206514e-13,0.44594874402966683,5.281414477453562e-34,0.44594874402966683
rpe_translation_m,imu_velocity_cov_trace,669,0.13584340290299413,0.0004260983578401413,0.43217897799474425,8.051758842042783e-32,0.43217897799474425
rpe_translation_m,reprojection_sample_count,669,0.1669940392779581,1.4135068336835212e-05,0.22404941677536055,4.660825491605453e-09,0.22404941677536055
rpe_translation_m,outlier_count,669,-0.11984169038998213,0.0019020817662468183,-0.22124252013808823,7.313408486923492e-09,0.22124252013808823
rpe_translation_m,latest_frame_active_reprojection_sample_count,669,0.16269515675974194,2.3530629173342695e-05,0.18548977675053324,1.360474490138926e-06,0.18548977675053324
rpe_translation_m,max_reprojection_error_px,669,-0.051774988231092826,0.1810416348405616,-0.17110931740695037,8.5737125218746e-06,0.17110931740695037
rpe_translation_m,new_feature_count,669,-0.16057612756897227,3.0108229226439757e-05,-0.1701858788758527,9.601504183987735e-06,0.1701858788758527
rpe_translation_m,tracked_feature_count,669,0.1566079288454415,4.737308742825934e-05,0.1667069240499568,1.4630349844785e-05,0.1667069240499568
rpe_translation_m,long_track_count,669,0.11375045060519309,0.0032167820478877516,0.15087518414902312,8.945691354121119e-05,0.15087518414902312
rpe_translation_m,avg_reprojection_error_px,669,-0.03796955309361093,0.32678961395299516,-0.11432099992505451,0.0030654222011336375,0.11432099992505451
rpe_translation_m,latest_frame_active_reprojection_mean_px,669,0.02012893380410146,0.6032625123676614,-0.08769310986486967,0.023310021465780543,0.08769310986486967
rpe_translation_m,avg_parallax_px,669,-0.08425672852178823,0.02932396385571047,-0.05381869590701134,0.1643992393427031,0.05381869590701134
rpe_translation_m,feature_count,669,0.0038394201891020566,0.9210418890795651,-0.025083545689784166,0.5171949168650365,0.025083545689784166
rpe_translation_m,latest_frame_active_reprojection_sum_px,669,0.03109098428111505,0.42205587580758036,-0.0073708282518023995,0.8490797046424775,0.0073708282518023995
rpe_rotation_deg,imu_rotation_cov_trace,669,-0.2734039663185413,6.203901976311153e-13,-0.5445297519677008,6.488425342774347e-53,0.5445297519677008
rpe_rotation_deg,imu_position_cov_trace,669,-0.0433925759242781,0.2623817186653555,-0.5441360396984585,7.955544792068978e-53,0.5441360396984585
rpe_rotation_deg,imu_preintegration_dt_sec,669,-0.27154780515663973,8.990193923209635e-13,-0.5422117915582224,2.1462258290937973e-52,0.5422117915582224
rpe_rotation_deg,rpe_translation_m,669,-0.3741333581631349,1.1805950351604969e-23,-0.5311897054562316,5.591731963018495e-50,0.5311897054562316
rpe_rotation_deg,imu_velocity_cov_trace,669,-0.16741477433179064,1.3438019770740286e-05,-0.5003475759395065,1.133156113056809e-43,0.5003475759395065
rpe_rotation_deg,avg_reprojection_error_px,669,0.13621440153740297,0.0004107454818349953,0.25023170979505416,5.2078251671373966e-11,0.25023170979505416
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,669,0.02167056986693,0.5758017355006219,0.24071315237138333,2.83792558582806e-10,0.24071315237138333
rpe_rotation_deg,outlier_count,669,0.1072277987545779,0.005498612917081296,0.22081320585093775,7.830998295541818e-09,0.22081320585093775
rpe_rotation_deg,reprojection_sample_count,669,-0.3993829129391499,5.213642497552711e-27,-0.17846095079678925,3.4073365053288827e-06,0.17846095079678925
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,669,0.0077328410529231215,0.8417628058666436,0.17139346900202673,8.279162421390668e-06,0.17139346900202673
rpe_rotation_deg,max_reprojection_error_px,669,0.06160007817280857,0.11142504049820674,0.16712987250851352,1.3906351333477224e-05,0.16712987250851352
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,669,-0.26568882995129955,2.846028210224224e-12,-0.13146784613383292,0.0006523311425292865,0.13146784613383292
rpe_rotation_deg,new_feature_count,669,0.27146487206095404,9.13983634657889e-13,0.11082996074481045,0.004103336588971028,0.11082996074481045
rpe_rotation_deg,tracked_feature_count,669,-0.251628484003169,4.036374618819062e-11,-0.10790066009427389,0.005209337456066403,0.10790066009427389
rpe_rotation_deg,long_track_count,669,-0.2386119265449706,4.0869232588561196e-10,-0.10188449630055275,0.008359762474090109,0.10188449630055275
rpe_rotation_deg,feature_count,669,-0.23167254556187916,1.3302733994335342e-09,-0.0607192376889822,0.11664418176484678,0.0607192376889822
rpe_rotation_deg,avg_parallax_px,669,0.1832763203851491,1.823494613527978e-06,0.034815829114095566,0.36859876742630837,0.034815829114095566
