target,variable,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
rpe_translation_m,pose_rotation_cov_trace_rad2,568,-0.11632874717032694,0.005507354170217431,-0.24851927908951565,1.9215803509052036e-09,0.24851927908951565
rpe_translation_m,submit_to_publish_latency_sec,568,0.12942215501669213,0.0019968587419101026,0.18127295308661184,1.3815177155163718e-05,0.18127295308661184
rpe_translation_m,avg_reprojection_error_px,568,-0.027828311392984886,0.5080402121097345,0.09293900485514142,0.026766355661299587,0.09293900485514142
rpe_translation_m,latest_frame_active_reprojection_sum_px,568,-0.016973158178225745,0.6864664357728756,0.08813061929475705,0.03574157135757618,0.08813061929475705
rpe_translation_m,latest_frame_active_reprojection_mean_px,568,-0.01017877410013884,0.808733634064662,0.08413293010684036,0.045042583523017946,0.08413293010684036
rpe_translation_m,feature_count,568,0.06998945990564776,0.0956316380411858,0.08127939497894032,0.05286177118352282,0.08127939497894032
rpe_translation_m,max_reprojection_error_px,568,-0.04470192892620201,0.28753048021600913,0.062220815618176946,0.13859011925171594,0.062220815618176946
rpe_translation_m,latest_frame_active_reprojection_sample_count,568,-0.058206373503255804,0.16594952522903386,0.0622170188595232,0.13861424830343547,0.0622170188595232
rpe_translation_m,tracked_feature_count,568,-0.05967385464282593,0.15551307721831048,0.06207700077257931,0.13950634335150236,0.06207700077257931
rpe_translation_m,reprojection_sample_count,568,0.01828997160482583,0.6635795163216937,0.041532858634086,0.32310950994459997,0.041532858634086
rpe_translation_m,pose_position_cov_trace_m2,568,-0.03939705707974743,0.3486373271348095,0.03950867870766878,0.3472723462557933,0.03950867870766878
rpe_translation_m,outlier_count,568,-0.07728985759352527,0.06566168787128578,0.034351233463705645,0.41385868837554873,0.034351233463705645
rpe_translation_m,long_track_count,568,-0.10022104826483548,0.016880526600463817,-0.033001246271326626,0.43245845357681356,0.033001246271326626
rpe_translation_m,new_feature_count,568,0.01027685705515846,0.8069267189394816,0.009852570982888172,0.814750320710766,0.009852570982888172
rpe_translation_m,rpe_rotation_deg,568,-0.05860833648662114,0.16303994920405374,-0.0033232002835210843,0.9370113486085865,0.0033232002835210843
rpe_translation_m,avg_parallax_px,568,-0.04821562392372636,0.25127961937690196,0.0015986768245662307,0.9696741624437581,0.0015986768245662307
rpe_rotation_deg,submit_to_publish_latency_sec,568,-0.21447925433278214,2.4623416537321486e-07,-0.31318792138366885,2.1597676530887473e-14,0.31318792138366885
rpe_rotation_deg,outlier_count,568,0.11841094455887008,0.004716429468241274,0.1770665242242253,2.1930863359947836e-05,0.1770665242242253
rpe_rotation_deg,max_reprojection_error_px,568,0.08346176955490837,0.04678829250328854,0.17043994095406262,4.4454871991941434e-05,0.17043994095406262
rpe_rotation_deg,avg_reprojection_error_px,568,0.02244449404700115,0.5934779118083605,0.12782075516301614,0.0022721786147888003,0.12782075516301614
rpe_rotation_deg,latest_frame_active_reprojection_mean_px,568,-0.015075147889591523,0.7199608350031105,0.09560572443317066,0.02268194186502847,0.09560572443317066
rpe_rotation_deg,avg_parallax_px,568,0.08538003191588715,0.04194415389358415,0.08740814947970471,0.0372899962271685,0.08740814947970471
rpe_rotation_deg,latest_frame_active_reprojection_sum_px,568,-0.008075245255387655,0.8477152044069057,0.08518847250003964,0.042408054018980235,0.08518847250003964
rpe_rotation_deg,feature_count,568,0.09591419225026851,0.02224629580924507,0.06405694209886013,0.12729493274393303,0.06405694209886013
rpe_rotation_deg,pose_position_cov_trace_m2,568,-0.051224261022451686,0.22287228715995702,-0.05970038809960591,0.15532905861298735,0.05970038809960591
rpe_rotation_deg,reprojection_sample_count,568,0.09936629971516445,0.0178449199605499,0.05780277816054645,0.16890993441568783,0.05780277816054645
rpe_rotation_deg,pose_rotation_cov_trace_rad2,568,0.06568137525695582,0.11790961445294205,0.047724111877284585,0.2561498270023771,0.047724111877284585
rpe_rotation_deg,new_feature_count,568,-0.04903454543551749,0.24330907946880936,-0.028045917503461033,0.5047273492733975,0.028045917503461033
rpe_rotation_deg,long_track_count,568,0.037909033780470724,0.36715758040638286,0.021377985425828555,0.611150476410925,0.021377985425828555
rpe_rotation_deg,latest_frame_active_reprojection_sample_count,568,0.0063230999076476085,0.8804755561608847,-0.016296630694522092,0.6983389611834024,0.016296630694522092
rpe_rotation_deg,tracked_feature_count,568,0.009444346325266778,0.8222952013743655,-0.012483485882895651,0.7665642602989188,0.012483485882895651
rpe_rotation_deg,rpe_translation_m,568,-0.058608336486621136,0.16303994920405374,-0.0033232002835210843,0.9370113486085865,0.0033232002835210843
