time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
10.320000000,10.320000000,0.036229000,10.240000000,0.073838490,0.787154344,9593.774747697,0.000081396,125,79,55,177,5,0.000000000,1.307425934,56.579674424,834,2211.811856757,28.724829309,77,0,10
10.400000000,10.400000000,0.043771000,10.320000000,0.090858600,0.095360028,16227.570104174,0.000080086,122,130,49,126,1,0.000000000,1.128799384,22.301500254,736,1675.035134298,12.984768483,129,0,10
10.480000000,10.480000000,0.023806000,10.400000000,0.075198473,0.533534815,5523.888652770,0.000078235,97,135,47,121,3,0.000000000,1.524639904,67.188452671,703,3416.156530884,25.685387450,133,0,10
10.560000000,10.560000000,0.004033000,10.480000000,0.068963052,0.639614612,5688.915579421,0.000075024,121,182,99,74,18,21.719894763,3.960128642,218.383499024,747,2420.670763261,13.448170907,180,0,10
10.640000000,10.640000000,0.015890000,10.560000000,0.070959224,1.056496733,5141.233500283,0.000071990,127,141,87,115,8,0.000000000,4.671605693,1012.241567428,726,1427.496123552,10.269756285,139,0,10
10.720000000,10.720000000,0.035420000,10.640000000,0.050632034,0.235174220,1862.547191800,0.000069977,126,168,93,88,6,0.000000000,1.732567235,62.768445174,767,803.242085494,4.927865555,163,0,10
10.800000000,10.800000000,0.044580000,10.720000000,0.096258088,0.245586628,3521.087208525,0.000067244,126,179,100,77,7,25.741906424,1.956364256,64.143198545,806,1776.623592723,10.450727016,170,0,10
10.880000000,10.880000000,0.025270000,10.800000000,0.098350821,1.685269351,9541.597310796,0.000062553,143,208,114,48,6,20.555487342,1.694221443,51.261474148,885,1299.467597378,6.338866329,205,0,10
10.960000000,10.960000000,0.005577000,10.880000000,0.066288923,0.549734276,6989.851653963,0.000056661,163,211,139,45,9,10.035819988,3.081077256,701.877862838,1017,1654.778974339,7.842554381,211,0,10
11.040000000,11.040000000,0.015124000,10.960000000,0.055400257,0.540078261,6030.053270693,0.000057446,179,186,149,70,9,18.383578228,1.273013409,37.329654027,1131,1960.876182347,10.774044958,182,0,10
11.120000000,11.120000000,0.036126000,11.040000000,0.065289129,0.771178018,32465.626854141,0.000055891,174,189,144,67,7,20.878496974,1.544962404,101.771035044,1214,2688.899924696,14.302659174,188,0,10
11.200000000,11.200000000,0.043874000,11.120000000,0.093812223,1.019425754,5245.145505373,0.000053031,174,224,148,32,5,16.310048731,3.344551875,1223.417929620,1247,1581.121511386,7.122168970,222,0,10
11.280000000,11.280000000,0.023658000,11.200000000,0.101226815,0.388275556,51753.468738402,0.000051108,189,228,164,28,3,10.074749452,2.418486245,764.695927042,1355,902.601252002,3.976216969,227,0,10
11.360000000,11.360000000,0.004072000,11.280000000,0.094307117,0.653752404,16741.160484710,0.000049279,186,238,201,18,6,6.455697293,1.149341540,10.390147444,1536,445.495883794,1.887694423,236,1,10
11.440000000,11.440000000,0.015640000,11.360000000,0.077942865,0.195551306,34666.383966917,0.000048306,216,234,191,22,2,14.294942702,1.007496292,7.934850286,1502,559.636494345,2.391608950,234,0,10
11.520000000,11.520000000,0.035088000,11.440000000,0.074097843,0.675959267,39903.191521724,0.000047060,212,227,192,29,5,4.359509390,0.975919436,15.989598116,1625,435.158023950,1.925477982,226,1,10
11.600000000,11.600000000,0.044912000,11.520000000,0.078436757,1.149092114,3039.257818798,0.000046505,215,223,179,33,3,11.094283510,0.980393784,34.377954484,1582,623.388650571,2.795464801,223,0,10
11.680000000,11.680000000,0.025683000,11.600000000,0.098265987,0.999306391,8521.301681812,0.000045389,212,239,188,17,8,10.256908053,1.131228892,34.391478516,1678,706.017540440,3.004329959,235,0,10
11.760000000,11.760000000,0.006284000,11.680000000,0.107910528,1.014814932,16812.790509091,0.000043952,206,222,194,34,11,6.204595357,1.268652556,71.686429566,1743,719.155568010,3.314080959,217,1,10
11.840000000,11.840000000,0.013241000,11.760000000,0.099184349,0.779036511,14598.919767840,0.000043187,205,220,181,36,1,7.822509289,0.932119278,14.525102699,1682,778.128691622,3.536948598,220,1,10
11.920000000,11.920000000,0.033103000,11.840000000,0.082112126,0.330829440,101225.350393043,0.000042713,213,231,179,25,1,16.521667154,0.938256969,12.848136453,1674,665.668468860,2.881681683,231,0,10
